,taxon,leaf_part_margin,leaf position,fruit_part_apex_shape,leaf_part_apex_shape,fruit_part_surface,flower_part_surface,leaf_part_venation_lateral,leaf_part_hair_shape,inflorescence_shape,leaf_part_venation,fruit_part_venation,part_color,article_surface,leaf_part_base_shape,leaf_part_hair_surface,leaf_part_lobe_shape,phyllichnia_shape,part_surface,leaf_part_color,inflorescence_surface,leaf_part_surface,fruit_part_shape,fruit_part_color,part_shape,leaf_part_margin_margin,flower_part_shape,leaf_part_shape,leaf_part_size_width,branch_length,inflorescence_size_width,part_size_width,part_size_length,fruit_part_size_width,leaf_part_size_length,part_size_diameter,part_size_thickness,article_width,inflorescence_size_length,fruit_part_size_thickness,article_length,leaf_part_size_thickness,leaflet_number,part_size_height,flower_part_size_length,fruit_part_size_length
0,Alnus,16,,,,,,,,,,,35,,,,,,15,,,31,69,,28,14,,57,nan,nan,nan,nan,35.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,Alnus glutinosa,8,,,30,,,,,,15,,6,,34,,,,15,,,22,54,,24,,,47,5.5,nan,nan,nan,7.833333333333333,1.25,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.5,1.85
2,Alnus incana,,,,3,,,,,,,,19,,27,,,,15,,,,13,,47,14,,57,nan,nan,nan,nan,3.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,Alnus incana subsp. rugosa,21,,,32,,,,,,15,,13,,27,,,,15,14,,30,63,,15,14,,57,5.5,nan,nan,nan,4.583333333333334,1.0,7.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.35
4,Alnus incana subsp. tenuifolia,,,,32,,,,,,,,19,,36,,,,15,,,22,63,,15,1,,57,5.25,nan,nan,nan,4.916666666666666,1.05,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.5
5,Alnus maritima,,,,8,,,,,,,,19,,27,,,,15,,,30,34,,15,,,17,3.5,nan,nan,nan,3.875,1.7000000000000002,6.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.5,2.0
6,Alnus oblongifolia,8,,,3,,,,,,,,19,,27,,,,15,,,22,29,,28,,,91,4.5,nan,nan,nan,8.375,1.15,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.5,1.75
7,Alnus rhombifolia,16,,,34,,,,,,,,19,,36,,,,15,,,30,34,,24,,,91,3.5,nan,nan,nan,9.666666666666666,0.85,6.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.5,1.6
8,Alnus rubra,2,,,8,,,,,,,,19,,36,,,,15,,,30,83,,15,,,57,7.0,nan,nan,nan,9.666666666666668,1.05,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.5,2.25
9,Alnus serrulata,18,,,34,,,,,,,,19,,27,,,,15,,,37,32,,47,,,17,5.75,nan,nan,nan,4.583333333333334,0.8999999999999999,9.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.6
10,Alnus viridis,,,,8,,,,,,,,,,36,,,,15,,,8,0,,28,14,,57,5.5,nan,nan,nan,5.5,nan,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11,Alnus viridis subsp. crispa,,,,8,,,,,,,,8,,36,,,,,23,,8,,,,28,,57,4.0,nan,nan,nan,3.0,0.85,4.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.6
12,Alnus viridis subsp. fruticosa,8,,,8,,,,,,15,,8,,54,,,,,23,,30,,,,,,57,4.5,nan,nan,nan,3.0,0.85,6.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.6
13,Alnus viridis subsp. sinuata,8,,,3,,,,,,,,19,,36,,,,,29,,8,,,,,,57,5.5,nan,nan,nan,5.0,1.05,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2.0
14,Betula,,,,,,,,,,,,13,,,,,,15,,,11,69,,0,24,,57,4.25,nan,nan,nan,30.0,nan,5.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,Betula alleghaniensis,,,,3,,,1,,,,,,,27,,,,9,,,30,57,,41,14,,57,4.25,nan,nan,nan,30.0,1.75,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.25
16,Betula cordifolia,,,,3,,,1,,,,,,,25,,,,2,,,22,56,,7,14,,57,6.0,nan,nan,nan,20.0,0.8,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0
17,Betula glandulosa,,,,32,,,1,,,,,6,,36,,,,9,,,22,0,,,2,,47,1.75,nan,nan,nan,3.0,0.85,1.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.75
18,Betula kenaica,,,,8,,,1,,,,,23,,27,,,,9,,,22,0,,,14,,57,3.5,nan,nan,nan,12.0,0.75,4.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.5
19,Betula lenta,,,,3,,,1,,,,,,,25,,,,9,,,30,20,,41,14,,57,4.5,nan,nan,nan,20.0,2.0,7.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.75
20,Betula michauxii,,,,57,7,,1,,,,,6,,27,,,,15,,,8,0,,25,2,,51,0.85,nan,nan,nan,0.5,0.65,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75
21,Betula minor,21,,8,32,,,1,,,15,,13,,27,,,,15,,,22,0,,,14,,57,2.25,nan,nan,nan,5.0,0.75,3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0
22,Betula murrayana,,,,8,,,1,,,,,,,27,,,,9,,,30,63,,,14,,57,4.5,nan,nan,nan,15.0,2.25,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0
23,Betula nana,,,,34,,,1,,,,,6,,36,,,,15,,,22,0,,,1,,53,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,Betula nana subsp. exilis,,,,,,,,,,,2,13,,27,,,,2,,,30,,,,,,53,1.05,nan,nan,nan,1.0,0.6,0.85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.85
25,Betula nana subsp. nana,,,,,,,,,,,,6,,36,,,,9,,,30,,,,,,53,1.4,nan,nan,nan,1.0,0.7,1.15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0
26,Betula neoalaskana,,,,3,,,1,,,,,,,27,,,,2,,,30,69,,,14,,16,4.0,nan,nan,nan,25.0,1.0,5.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0
27,Betula nigra,,,1,3,,,1,,,,,,,54,,,,9,,,30,37,,,6,,68,4.5,nan,nan,nan,25.0,1.75,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.25
28,Betula occidentalis,,,,8,,,1,,,,,13,,27,,,,15,,,22,69,,,24,,57,2.75,nan,nan,nan,10.0,1.15,3.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.5
29,Betula papyrifera,,,,8,,,1,,,,,,,36,,,,9,,,30,69,,,9,,57,5.5,nan,nan,nan,25.0,0.8999999999999999,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.75
30,Betula pendula,,,,3,,,1,,,,,,,27,,,,2,,,22,0,,30,14,,57,3.75,nan,nan,nan,25.0,0.8,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.75
31,Betula populifolia,8,,,3,,,1,,,,,13,,54,,,,9,,,8,0,,,,,57,5.5,nan,nan,nan,10.0,0.9,6.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.75
32,Betula pubescens,,,,8,,,,,0,,,13,,,,,,15,,,30,,,,24,,57,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,Betula pubescens subsp. pubescens,,,,8,,,,,,,,,,36,,,,,,,30,,,,6,,57,3.0,nan,1.0,nan,20.0,nan,3.5,nan,nan,nan,2.5,nan,nan,nan,nan,nan,nan,nan
34,Betula pubescens subsp. tortuosa,,,8,8,,,,,,,,,,27,,,,,,,22,,,,6,,57,1.5,nan,nan,nan,6.5,0.6000000000000001,1.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.25
35,Betula pumila,,,,8,,,1,,,,,13,,27,,,,9,,,31,37,,7,6,,17,3.0,nan,nan,nan,4.0,0.9,3.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.15
36,Betula uber,,,,34,,,1,,,,,6,,54,,,,2,,,8,29,,36,24,,53,3.0,nan,nan,nan,10.0,1.25,3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5
37,Betulaceae,16,,,,13,,,,,16,,,,,,,,,,,31,85,,,31,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,Betuloideae,,,,,13,,,,,,,,,,,,,,,,,17,,44,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.5
39,Carpinus,,,,,,,1,,,,4,37,,,,,,15,,,31,25,,28,28,,57,4.5,nan,nan,nan,16.5,nan,7.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,Carpinus caroliniana,,,,8,,,,,,15,,19,,,,,,15,,,30,,,,14,,57,2.0999999999999996,nan,4.5,nan,12.0,nan,3.125,nan,nan,nan,7.5,nan,nan,nan,nan,nan,nan,7.25
41,Carpinus caroliniana subsp. caroliniana,,,,8,,,,,,15,,19,,25,,,,15,,,22,,,,14,,57,1.8499999999999999,nan,4.5,nan,8.0,nan,3.0,nan,nan,nan,5.75,nan,nan,nan,nan,nan,nan,4.75
42,Carpinus caroliniana subsp. virginiana,,,,18,,,,,,15,,4,,25,,27,,15,,,22,,,,14,,57,3.45,nan,nan,nan,12.0,nan,6.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.25
43,Coryloideae,,,,,,,,,,,,,,,,,,,,,,,,44,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0
44,Corylus,19,,,,,,1,,,,4,6,,25,,,,15,,,30,63,,28,14,,57,7.75,nan,nan,nan,nan,nan,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,Corylus americana,,,5,3,,1,,,27,,,19,,36,,26,,15,,,30,,,25,24,,57,8.0,nan,3.5,nan,3.0,nan,10.5,nan,nan,nan,3.5,nan,nan,nan,nan,nan,nan,3.0
46,Corylus avellana,,,,3,,8,,,27,,,6,,36,3,,,9,,,22,,,,14,,57,8.0,nan,3.5,nan,5.0,nan,8.5,nan,nan,nan,5.5,nan,nan,nan,nan,nan,nan,8.5
47,Corylus cornuta,,,,10,,,,,4,,,6,,25,3,,,2,,,8,90,,,14,,53,7.75,nan,3.5,nan,6.0,nan,7.0,nan,nan,nan,4.0,nan,nan,nan,nan,nan,5.25,nan
48,Corylus cornuta subsp. californica,,,,32,12,,,,27,,,0,,25,3,,,9,,,22,90,,,14,,53,5.25,nan,4.0,nan,8.0,nan,5.5,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,7.5
49,Corylus cornuta subsp. cornuta,,,,3,,,,,27,,,6,,36,3,,,15,,,30,90,,,14,,57,6.25,nan,3.5,nan,6.0,nan,8.5,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,1.25
50,Ostrya,,,,,,,1,,,,4,6,,,,,,,,,30,63,,28,14,,57,nan,nan,3.75,nan,13.5,nan,nan,nan,nan,nan,7.75,nan,nan,nan,nan,nan,nan,nan
51,Ostrya chisosensis,,,,8,,,,,,15,,8,,25,,,,9,,,22,,,0,14,,17,1.625,nan,nan,nan,12.0,2.0,2.825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0
52,Ostrya knowltonii,,,,8,,,,,,15,,8,,36,,,,9,,,30,,,25,14,,57,2.0,nan,nan,nan,9.0,2.15,2.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25
53,Ostrya virginiana,,,,3,,,,,,15,,8,,27,,,,9,,,22,,,25,14,,57,2.7,nan,nan,nan,18.0,2.25,5.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0
54,Casuarina,,,,,18,,,,,,,,,,,,,,,,30,,11,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,Casuarina cunninghamiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,Casuarina cunninghamiana subsp. cunninghamiana,,,,,18,,,,,,,8,,,,,,9,,,,,,4,,,3,nan,nan,nan,0.5,16.25,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.5,7.0
57,Casuarina equisetifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,Casuarina equisetifolia,,,,,,,,,,,,13,,,,,,,,,,,,41,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.0,nan,nan
59,Casuarina equisetifolia subsp. equisetifolia,,,,,28,,,,,,,0,,,,,,9,,,,,,4,,,3,nan,nan,nan,0.6,13.75,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.5,12.5
60,Casuarina glauca,,,,,18,,,,,,,8,,,,,,2,,,,,23,11,,,3,nan,nan,nan,1.05,14.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.5,8.875
61,Casuarinaceae,,,,,,,,,,,,,,,,,,,,,,0,,36,,2,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,Castanea,20,,,,,,,,25,7,,,,,,,,,,,,14,,,,,71,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,Castanea dentata,20,,,8,7,,,,,,,19,,27,,,,15,,,8,54,,,24,,47,65.0,nan,nan,nan,12.5,21.5,99.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.25
64,Castanea ozarkensis,0,,,3,,,1,,,,,6,,25,,,,2,41,,30,57,,,24,,47,65.0,nan,nan,nan,15.0,11.0,75.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.166666666666666
65,Castanea pumila,0,,,,,,,,,15,,6,,25,,,,15,,,21,57,,,24,,17,50.0,nan,nan,nan,15.0,nan,61.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.0,6.5
66,Chrysolepis,,,,,,,,,,15,,,,,,,,,,,,14,24,42,16,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,Chrysolepis chrysophylla,,,,8,7,,,,,5,,39,,,,,,,,,,,24,,16,,,nan,nan,nan,nan,45.0,nan,6.5,nan,nan,nan,nan,40.0,nan,nan,nan,nan,nan,10.0
68,Chrysolepis chrysophylla var. chrysophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,Chrysolepis chrysophylla var. minor,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,Chrysolepis sempervirens,,,,32,7,,,,,,,39,,,,,,15,17,,22,,3,,16,,43,nan,nan,nan,nan,0.6,nan,27.5,nan,nan,nan,nan,40.0,nan,nan,nan,nan,nan,10.5
71,Fagaceae,5,,,,13,,,,,16,,,,,,28,,,,,22,85,,,24,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,Fagus,20,,,,26,,,,,7,,,,,,,,,,,,,,,,,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,Fagus grandifolia,,,,3,7,,,8,,5,,19,,51,10,,,14,,,8,,3,20,,,57,50.0,nan,nan,nan,18.75,14.0,49.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.5
74,Lithocarpus,,,,,,,,,,15,,,,,,,,,,,,21,,27,24,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,Lithocarpus densiflorus,21,,,,28,,,,,,,6,,,,,,15,2,,7,72,11,,,,11,nan,nan,nan,nan,20.0,nan,90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0
76,Lithocarpus densiflorus var. densiflorus,,,,,,,,,,15,,,,,,,,16,,,,,,,,,11,nan,nan,nan,nan,20.0,nan,120.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,Lithocarpus densiflorus var. echinoides,,,,,,,,,,15,,,,,,,,16,,,,,,,,,,nan,nan,nan,nan,2.0,nan,60.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,Quercus,21,,,,,,,,,7,,,,,,28,,,,,,57,,28,16,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79,Quercus Sect. Lobatae,,,,,,,,,,,,19,,,,28,,15,,,,,,,31,5,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,Quercus Sect. Protobalanus,,,,,,,,,,,,13,,,,,,15,,,,,,,16,6,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81,Quercus Sect. Quercus,,,,,,,,,,,,19,,,,28,,15,,,,,,,16,17,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82,Quercus acerifolia,,,,8,17,,,,,15,,19,,26,,15,,9,,,30,56,3,15,,,17,125.0,nan,nan,nan,15.0,13.5,47.333333333333336,2.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.125
83,Quercus agrifolia,,,,16,18,,,,,15,,0,,36,,,,9,,,8,63,,28,16,,17,25.0,nan,nan,nan,9.25,12.25,27.25,2.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.375
84,Quercus ajoensis,,,,32,18,,,,,5,,13,,25,,,,1,2,,8,50,,37,,3,57,15.0,nan,nan,nan,1.875,6.75,14.25,1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.5
85,Quercus alba,,,,34,28,,,,,15,,25,,27,,,,9,23,,30,32,3,28,,9,47,90.0,nan,nan,nan,14.0,13.5,83.75,2.5,nan,nan,nan,nan,nan,nan,nan,nan,25.0,18.0
86,Quercus arizonica,,,,32,7,,,0,,15,,19,,36,7,,,1,14,,22,60,3,25,31,3,17,22.5,nan,nan,nan,18.0,12.5,30.166666666666668,2.0,nan,nan,nan,nan,nan,nan,nan,nan,15.0,8.75
87,Quercus arkansana,,,,32,18,,,,,15,,0,,25,,,,9,,,7,9,,28,16,,75,67.5,nan,nan,nan,6.0,12.5,57.5,2.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0
88,Quercus austrina,,,,34,2,,,7,,15,,6,,27,11,19,,8,23,,8,60,14,28,,3,47,21.125,nan,nan,nan,20.0,12.0,31.0,2.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.5
89,Quercus berberidifolia,9,,9,34,17,,,,21,15,,19,,54,3,,,8,14,,7,29,3,28,31,,47,15.0,nan,nan,nan,2.0,16.25,12.75,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0
90,Quercus bicolor,,,,34,28,,,7,,15,,19,,2,,,,2,23,,30,32,14,37,31,18,47,90.0,nan,nan,nan,30.0,16.75,56.666666666666664,2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.833333333333332
91,Quercus boyntonii,,,9,56,29,,,7,,15,,6,,27,,4,,17,35,,30,63,14,28,,3,47,40.0,nan,nan,nan,3.25,10.75,41.25,2.25,nan,nan,nan,nan,nan,nan,nan,nan,6.0,10.5
92,Quercus buckleyi,,,,3,17,,,,,15,,0,,54,,14,,2,23,,30,74,,28,,,53,81.5,nan,nan,nan,7.0,12.5,38.583333333333336,2.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.25
93,Quercus carmenensis,,,,8,,,,,,15,,6,,27,,,,9,29,0,22,,,39,,,47,nan,nan,nan,nan,1.25,nan,30.0,1.1875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94,Quercus chapmanii,,,9,35,29,,,7,,15,,39,,12,3,4,,17,18,,30,63,14,37,,9,47,22.0,nan,nan,nan,1.625,11.75,26.0,1.5,nan,nan,nan,nan,nan,nan,nan,nan,3.5,12.75
95,Quercus chihuahuensis,,,,34,17,9,,7,,15,,19,,25,,,,9,18,,30,63,14,28,16,9,85,25.0,nan,nan,nan,4.125,11.75,24.5,2.5,nan,nan,nan,nan,nan,nan,nan,nan,25.0,12.25
96,Quercus chrysolepis,5,,,8,7,,,,16,15,,7,,36,3,,,9,3,,7,63,,,,,43,22.5,nan,27.5,nan,9.25,15.0,26.75,1.5,nan,nan,7.0,nan,nan,nan,nan,nan,nan,22.5
97,Quercus coccinea,,,,8,7,,,,,15,,13,,34,,,,2,16,,8,86,3,28,,,17,105.0,nan,nan,nan,11.25,19.75,78.75,2.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.5
98,Quercus cornelius-mulleri,21,,,34,,,,7,14,15,,39,,14,,,,17,41,,30,39,3,8,16,,57,15.0,nan,16.0,nan,2.125,20.0,14.25,1.25,nan,nan,9.0,nan,nan,nan,nan,nan,nan,25.0
99,Quercus depressipes,9,,9,34,7,,,7,,15,,6,,25,2,,,4,14,,30,83,10,42,,,43,16.5,nan,nan,nan,1.125,nan,9.5,1.25,nan,nan,nan,nan,nan,nan,nan,nan,11.0,8.0
100,Quercus douglasii,9,,,34,,,,7,14,15,,35,,14,,12,,1,18,,30,0,,42,,,47,25.0,nan,nan,nan,3.666666666666667,12.75,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.25
101,Quercus dumosa,9,,1,8,,,,3,14,4,,35,,25,1,,,15,16,,21,0,,37,,,6,10.5,nan,nan,nan,1.5,9.5,8.25,1.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.75
102,Quercus durata,,,9,43,9,,,,21,4,,6,,27,,,,2,43,,30,83,,37,16,,11,11.0,nan,nan,nan,1.5,16.25,15.25,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.5
103,Quercus durata var. durata,,,,,,,,,,,,,,,11,,,,43,,,,,8,,,82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
104,Quercus durata var. gabrielensis,,,,,,,,,,,,,,,11,,,,23,,7,,,8,,,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
105,Quercus ellipsoidalis,,,,8,26,,,,,15,5,27,,54,,,,2,16,,8,91,3,28,,,17,75.0,nan,nan,nan,7.75,13.25,67.5,2.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.5
106,Quercus emoryi,,,,8,5,,,,,5,,6,,25,2,,,9,,,8,29,,28,16,,57,30.0,nan,nan,nan,6.625,8.75,33.25,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.125
107,Quercus engelmannii,22,,,8,18,,,,,15,,19,,25,,,,16,14,,11,63,3,39,16,3,43,15.0,nan,nan,nan,3.5,13.0,24.25,1.25,nan,nan,nan,nan,nan,nan,nan,nan,5.5,20.0
108,Quercus falcata,,,,8,17,,,,,15,5,13,,36,,0,,9,,,30,86,,28,,,57,110.0,nan,nan,nan,11.5,12.5,120.0,2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0
109,Quercus fusiformis,21,,,33,7,2,,7,,15,,35,,36,,,,17,23,,8,9,5,42,,5,23,30.0,nan,nan,nan,7.75,11.5,33.75,2.25,nan,nan,nan,nan,nan,nan,nan,nan,16.5,18.25
110,Quercus gambelii,,,,34,,,,,,15,,19,,27,,14,,1,14,,37,63,3,39,31,3,17,50.0,nan,nan,nan,3.0,9.5,85.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,10.0,10.0
111,Quercus garryana,,,9,34,17,10,,7,,15,,39,,14,8,25,,3,23,,30,83,3,,,3,47,50.0,nan,nan,nan,6.6,17.0,39.75,3.0,nan,nan,nan,nan,nan,nan,nan,nan,10.0,17.25
112,Quercus garryana var. breweri,,,,,,,,,,,,35,,,,,,8,23,,,,,28,,,,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
113,Quercus garryana var. garryana,,,,,,,,,,,,37,,,,,,8,23,,,,,20,,,,nan,nan,nan,nan,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
114,Quercus garryana var. semota,,,,,,,,,,,,13,,,,,,8,29,,,,,28,,,,nan,nan,nan,nan,3.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
115,Quercus geminata,9,,,8,7,2,,5,,4,,19,,27,,,,1,23,,7,63,3,37,,13,32,20.0,nan,nan,nan,7.375,10.5,27.0,2.25,nan,nan,nan,nan,nan,nan,nan,nan,55.0,14.5
116,Quercus georgiana,,,,8,17,,,,,15,,19,,34,2,14,,2,,,8,74,,28,,,57,55.0,nan,nan,nan,6.25,11.5,49.75,1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.625
117,Quercus graciliformis,,,,16,26,,,,,,,13,,36,,,,9,,,8,63,,28,16,,32,17.5,nan,nan,nan,3.5,8.5,41.25,1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.625
118,Quercus gravesii,,,,16,6,,,,,,5,0,,34,,1,,2,23,,30,86,,28,,,57,39.125,nan,nan,nan,5.5,9.75,40.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.75
119,Quercus grisea,,,,8,6,,,7,,15,,19,,36,7,,,16,43,,22,63,3,28,,3,85,22.5,nan,nan,nan,3.5,10.75,18.25,1.5,nan,nan,nan,nan,nan,nan,nan,nan,30.0,11.0
120,Quercus havardii,22,,,34,18,,,,,15,,39,,36,,,,9,5,,30,62,3,42,,3,43,35.0,nan,nan,10.0,1.325,18.0,51.75,1.75,nan,nan,nan,nan,nan,nan,nan,nan,10.0,14.75
121,Quercus hemisphaerica,,,,3,18,,,,,,,13,,36,,,,2,,,30,63,,28,16,,57,25.0,nan,nan,nan,11.25,13.5,39.0,1.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.125
122,Quercus hinckleyi,,,,32,7,,,,,15,,16,,15,,,,9,2,,30,63,,8,4,13,53,15.0,nan,nan,nan,0.8125,11.25,8.5,1.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.5
123,Quercus hypoleucoides,9,,,8,17,,,,,,,13,,27,,,,9,41,,31,21,,28,,,57,27.5,nan,nan,nan,4.875,8.5,44.875,2.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0
124,Quercus ilicifolia,,,,8,17,,,,,15,5,6,,34,,1,,9,18,,8,63,,28,,,57,60.0,nan,nan,nan,3.625,11.625,51.25,2.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.325
125,Quercus imbricaria,,,,32,17,,,,,,5,32,,34,,,,2,,,30,74,,28,,,57,45.0,nan,nan,nan,8.0,14.0,77.5,2.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.25
