,taxon,leaf_part_margin_margin,part_apex_shape,flower_part_surface,leaf_part_hair_shape,fruit_part_apex_shape,part_color,leaf_part_axil_venation_lateral,fruit_part_shape,leaf_part_hair_surface,leaf_part_lobe_shape,leaf_part_margin_margin_apical,leaf_part_hair_venation,part_shape,leaf_part_surface,fruit_part_venation,leaf_part_base_shape,fruit_part_surface,leaf_part_margin,leaf_part_venation_lateral,leaf_part_shape,flower_part_shape,leaf_part_hair_color,leaf_part_trichome_color,fruit_part_color,part_color_terminal,leaf_part_apex_shape,leaf_part_color,part_surface,leaf_part_venation,inflorescence_surface,inflorescence_shape,leaf_part_size_length,inflorescence_size_length,part_size_height,part_size_thickness,leaf_part_size_width,inflorescence_size_width,fruit_part_size_thickness,fruit_part_size_width,fruit_part_size_length,part_size_diameter,inflorescence_size_male_length,flower_part_size_length,part_size_width,part_size_length,leaf_part_size_thickness
440,Cyclobalanopsis elevaticostata,['24'],[],[],[],[],"['37', '12']",[],"['14', '19', '11', '22']",[],[],"['1', '6']",[],['43'],['4'],[],['9'],[],[],[],['15'],[],[],[],['17'],[],['0'],['21'],['2'],"['9', '2']",[],[],8.625,nan,20.0,nan,4.0,nan,nan,1.1,3.3666666666666667,nan,nan,nan,nan,nan,nan
441,Cyclobalanopsis fleuryi,"['28', '32', '16']",[],[],[],[],['11'],[],"['11', '19']",[],[],[],[],"['9', '0']",['20'],[],['9'],['17'],[],[],['17'],[],[],[],[],[],"['0', '3']","['31', '8']",['16'],"['9', '2']",[],[],11.116666666666667,nan,25.0,6.5,6.5,nan,nan,2.5,5.125,nan,12.5,nan,3.25,3.25,nan
442,Cyclobalanopsis fuliginosa,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
443,Cyclobalanopsis gambleana,"['11', '24']",[],[],[],[],['6'],[],"['11', '44', '19']",[],[],[],[],[],['20'],[],"['9', '14']","['5', '14', '17']",[],[],['54'],[],[],[],['3'],[],['0'],"['5', '16']",['16'],"['1', '9', '2']",['8'],['9'],9.75,1.0,20.0,nan,3.5,nan,nan,1.65,3.6666666666666665,nan,nan,nan,nan,nan,1.0
444,Cyclobalanopsis gilva,"['11', '16']",[],[],[],[],['11'],[],['21'],[],[],[],[],['39'],['12'],[],['9'],['11'],[],[],['30'],[],[],[],['4'],[],['0'],['5'],['16'],"['9', '2']",[],[],5.125,1.0,30.0,nan,2.75,nan,nan,1.225,4.75,nan,nan,nan,nan,nan,1.0
445,Cyclobalanopsis glauca,"['11', '16']",[],[],[],[],[],[],"['44', '19', '37', '51', '11']",[],[],['7'],[],[],['4'],[],"['9', '14']","['5', '11', '3', '14']",[],[],['35'],[],['12'],[],['23'],[],"['9', '0']",[],['2'],"['9', '2']",[],[],5.75,nan,20.0,nan,3.75,nan,nan,1.15,3.7875,nan,nan,nan,nan,nan,nan
446,Cyclobalanopsis glaucoides,[],[],[],[],[],['25'],[],"['11', '44', '19']",[],[],[],[],[],['20'],[],['9'],"['12', '14', '17']",[],[],['15'],[],[],[],['3'],[],"['9', '0']",['21'],['16'],"['1', '9', '2']",[],['23'],4.875,1.75,20.0,nan,3.5,nan,nan,5.425,4.566666666666666,nan,nan,nan,nan,nan,nan
447,Cyclobalanopsis gracilis,[],[],[],[],[],[],[],"['11', '19']",[],[],['8'],[],[],[],[],['9'],[],['6'],[],['34'],[],['12'],[],[],[],"['9', '0']",['21'],['16'],"['9', '2']",[],[],4.0,1.25,15.0,nan,2.25,nan,nan,1.15,4.583333333333334,nan,nan,nan,nan,nan,nan
448,Cyclobalanopsis helferiana,"['1', '11']",[],[],[],[],['6'],[],['9'],[],[],[],[],['14'],['20'],[],"['9', '14']","['20', '17']",[],[],['17'],[],[],[],"['3', '14']",[],"['18', '0']","['5', '6']","['9', '16']","['1', '9', '2']",[],[],7.5,nan,20.0,2.0,6.0,nan,nan,1.85,1.3666666666666667,nan,nan,nan,2.15,7.5,1.6
449,Cyclobalanopsis hui,"['11', '16']",[],[],[],[],['11'],[],"['18', '51']",[],[],[],[],[],['20'],['0'],"['12', '9']",['17'],[],[],['17'],[],[],[],[],[],"['18', '0']",['5'],['16'],"['9', '2']",[],[],5.6,1.5,12.5,nan,2.25,nan,nan,2.125,5.354166666666666,nan,nan,nan,nan,nan,1.0
450,Cyclobalanopsis hypophaea,['16'],[],[],[],[],['37'],[],"['11', '44']",['12'],[],[],[],['36'],"['13', '20']",[],['9'],[],[],[],['59'],[],['12'],[],[],[],['0'],"['31', '21', '16']",['4'],"['9', '2']",[],[],6.333333333333333,nan,18.0,nan,1.65,nan,nan,1.5,4.2,nan,nan,nan,nan,nan,nan
451,Cyclobalanopsis jenseniana,"['11', '16']",[],[],[],[],"['6', '8']",[],"['14', '37', '44', '39']",[],[],[],[],"['23', '43']",['4'],[],['9'],[],[],[],['58'],[],[],[],"['7', '24']",[],"['9', '0']",[],['2'],"['1', '9', '2']",[],[],10.0,4.0,35.0,nan,7.0,nan,nan,1.4,3.8874999999999997,nan,nan,nan,nan,nan,1.0
452,Cyclobalanopsis jinpinensis,[],[],[],[],[],[],[],['44'],[],[],['7'],['2'],[],['4'],[],['14'],['3'],[],[],['17'],[],['3'],[],[],[],['0'],[],"['2', '9']","['9', '2']",[],['23'],4.625,1.5,nan,nan,3.75,1.8,nan,1.5,1.8,nan,nan,nan,nan,nan,nan
453,Cyclobalanopsis kerrii,"['11', '16']",[],[],[],[],[],[],['11'],[],[],['7'],[],[],"['7', '20']",[],"['9', '14']","['11', '12', '14', '17']",[],[],['17'],[],[],[],"['3', '23', '14']",[],"['18', '0']",[],"['4', '16']","['9', '2']",[],['11'],5.5,5.5,20.0,nan,5.0,2.25,nan,2.4,0.95,nan,nan,nan,nan,nan,2.0
454,Cyclobalanopsis kiukiangensis,[],[],[],[],[],['6'],[],"['11', '44', '52']",[],[],"['3', '6']",[],['35'],"['4', '20']",[],"['9', '14']","['3', '14', '17']",[],[],['17'],[],[],[],['23'],[],['3'],"['31', '12']",[],"['1', '9', '4', '2']",[],[],8.0,nan,30.0,4.0,6.0,nan,nan,1.7750000000000001,2.575,nan,nan,nan,nan,nan,2.25
455,Cyclobalanopsis kouangsiensis,"['6', '24']",[],[],[],[],['6'],[],"['11', '19']",[],[],[],[],"['9', '43']",['20'],[],"['12', '9']",['17'],[],[],['17'],[],[],[],"['7', '18']",[],['0'],"['5', '6']",['16'],"['9', '2']",[],[],8.25,1.5,15.0,nan,4.5,nan,nan,2.5,4.0,nan,nan,nan,2.95,2.5,1.5
456,Cyclobalanopsis lamellosa,['11'],[],[],['7'],[],[],[],"['11', '41']",[],[],[],[],[],['4'],[],['9'],['17'],[],[],['19'],[],[],[],['18'],[],"['9', '0']","['5', '21']",['16'],"['1', '9', '2']",[],[],10.5,nan,40.0,nan,7.0,nan,nan,3.75,3.05,nan,nan,nan,nan,nan,nan
457,Cyclobalanopsis litoralis,['24'],[],[],[],[],"['6', '8']",[],"['11', '19']",[],[],[],[],[],['20'],[],['9'],['17'],['6'],[],['15'],[],[],[],['4'],[],[],"['5', '21']",['16'],"['9', '2']",[],[],7.083333333333334,nan,15.0,nan,7.5,nan,nan,2.825,2.875,nan,nan,nan,nan,nan,4.0
458,Cyclobalanopsis litseoides,"['11', '16']",[],[],[],[],[],[],['19'],[],[],[],[],[],['4'],[],['9'],['17'],[],[],['31'],[],[],[],['4'],[],['18'],['21'],['16'],"['9', '2']",[],['23'],4.75,1.0,10.0,nan,1.9,nan,nan,5.5,3.575,nan,nan,nan,nan,nan,nan
459,Cyclobalanopsis lobbii,"['6', '24']",[],[],['7'],[],['8'],[],"['11', '44', '51']",[],[],[],[],['25'],['4'],[],"['9', '14']","['3', '17']",[],[],['17'],[],['12'],[],['23'],[],['0'],[],['2'],"['9', '2']",[],[],5.875,nan,15.0,nan,4.0,nan,nan,1.35,4.75,nan,nan,nan,nan,nan,nan
460,Cyclobalanopsis longinux,['6'],[],[],[],[],[],[],"['11', '44', '51', '22']",[],[],['7'],[],['23'],['4'],[],['9'],['17'],[],[],['27'],[],[],[],['4'],[],"['9', '0']",['21'],['2'],"['9', '2']",[],[],4.25,nan,nan,nan,2.25,nan,nan,1.075,6.8,nan,nan,nan,nan,nan,nan
461,Cyclobalanopsis lungmaiensis,[],[],[],[],[],[],[],"['44', '41']",['2'],[],[],[],"['35', '36', '43']",['4'],[],['9'],['17'],['5'],[],['58'],[],['10'],[],[],[],"['9', '0']",['21'],"['2', '16']","['1', '9', '2']",[],[],6.375,2.5,30.0,nan,3.5,nan,nan,nan,1.6,nan,nan,nan,1.5,0.85,nan
462,Cyclobalanopsis macrocalyx,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
463,Cyclobalanopsis macrocalyx var. litoralis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
464,Cyclobalanopsis morii,[],[],[],[],['9'],[],[],"['0', '44', '11']",[],[],"['3', '7']",[],"['13', '9']","['4', '15']",[],"['12', '9']","['5', '3', '17']",[],[],['32'],[],[],[],['3'],[],"['9', '18']",[],"['0', '2', '4']","['1', '9', '2']",[],[],4.666666666666667,nan,30.0,nan,3.25,nan,nan,1.575,1.9541666666666666,nan,nan,nan,nan,nan,1.0
465,Cyclobalanopsis motuoensis,"['13', '24', '16']",[],[],[],[],['37'],[],"['14', '11', '52']",[],[],[],[],"['25', '43']",['4'],[],"['12', '14']","['3', '14']",[],[],['32'],[],[],[],[],[],['9'],[],['2'],"['1', '9', '2']",[],[],4.479166666666666,nan,30.0,nan,3.5,nan,nan,1.275,1.4,nan,nan,nan,nan,nan,nan
466,Cyclobalanopsis multinervis,[],[],[],[],[],[],[],"['14', '37', '11']",[],[],['7'],[],['43'],[],[],['9'],"['11', '3', '14']",[],[],['17'],[],[],[],"['23', '4']",[],"['0', '3']",['21'],[],"['9', '2']",[],[],5.783333333333333,nan,12.0,nan,4.0,nan,nan,1.25,2.5375,nan,nan,nan,nan,nan,1.0
467,Cyclobalanopsis myrsinifolia,['16'],[],[],[],['9'],['8'],[],"['44', '19']",[],[],['8'],[],"['10', '23']",['4'],[],['9'],"['12', '3']",[],[],['39'],[],[],[],['23'],[],"['9', '0']","['31', '21', '16']",['2'],"['9', '2']",[],['9'],5.125,2.25,20.0,nan,2.9,nan,nan,1.325,4.691666666666666,nan,nan,nan,nan,nan,1.0
468,Cyclobalanopsis neglecta,"['13', '16']",[],[],[],[],['8'],[],"['14', '19', '39', '51', '11']",[],[],[],[],[],['4'],[],['9'],"['11', '17']",[],[],['24'],[],[],[],"['3', '4']",[],['20'],[],"['12', '16']","['9', '2']",[],[],5.25,7.5,20.0,nan,1.15,nan,nan,1.35,5.75,nan,nan,nan,nan,nan,1.0
469,Cyclobalanopsis ningangensis,['24'],[],[],['7'],[],['19'],[],['20'],[],[],[],[],[],[],[],"['9', '14']",['3'],[],[],['17'],[],[],[],[],[],"['9', '0']",['16'],['4'],"['1', '9', '2']","['3', '7']",['9'],6.4375,1.75,15.0,nan,2.75,nan,nan,1.0,1.75,nan,nan,nan,nan,nan,1.0
470,Cyclobalanopsis obovatifolia,['16'],[],[],['7'],[],[],[],['55'],[],[],['5'],[],['35'],['7'],[],['9'],"['3', '14']",['5'],[],['35'],[],[],[],['4'],[],"['20', '0', '3']",['21'],[],"['1', '9', '2']",[],[],4.625,nan,8.0,nan,2.0,nan,nan,1.525,4.35,nan,nan,nan,nan,5.5,nan
471,Cyclobalanopsis oxyodon,"['6', '24']",[],[],[],[],[],[],"['11', '44', '55']",[],[],[],[],[],[],[],"['12', '9', '14']","['9', '3', '14', '17']",[],[],['15'],[],[],[],"['23', '4']",[],"['9', '0']",['21'],['16'],"['1', '9', '2']",[],['9'],10.25,3.5,20.0,nan,5.5,nan,nan,1.45,2.216666666666667,nan,nan,nan,nan,nan,1.0
472,Cyclobalanopsis pachyloma,"['6', '16']",[],[],[],['9'],['11'],[],"['11', '19', '20', '39']",[],[],['7'],[],[],['7'],[],['9'],['17'],[],[],['35'],[],[],[],[],[],"['9', '0']",['25'],['16'],"['9', '2']",['8'],['5'],6.083333333333334,2.25,17.0,nan,3.5,nan,nan,2.25,2.1333333333333333,nan,nan,nan,nan,nan,1.5
473,Cyclobalanopsis patelliformis,['24'],[],[],['7'],[],['8'],[],[],[],[],"['3', '6']",[],['4'],[],['0'],"['12', '9']","['11', '14']",[],[],['15'],[],['10'],[],"['7', '4']",[],['0'],['21'],['2'],"['9', '2']",[],['9'],4.5,4.75,15.0,nan,4.25,nan,nan,2.65,2.708333333333333,nan,nan,nan,nan,nan,3.0
474,Cyclobalanopsis pentacycla,"['6', '28']",[],[],['2'],[],"['19', '8']",[],"['11', '22', '34']",[],[],[],[],[],['4'],[],['12'],"['14', '17']",[],[],['58'],[],['12'],[],"['23', '9']",[],"['0', '3']",['21'],['2'],"['9', '2']",[],[],7.083333333333334,nan,15.0,nan,5.0,nan,nan,1.2,3.4,nan,nan,nan,nan,nan,1.0
475,Cyclobalanopsis phanera,['6'],[],[],[],[],[],[],"['0', '11', '19']",[],[],['7'],[],['35'],['4'],[],"['12', '9']","['20', '17']",[],[],['17'],[],[],[],"['3', '4']",[],[],['21'],['16'],"['9', '2']",[],[],6.800000000000001,5.0,25.0,nan,4.0,nan,nan,2.2,2.375,nan,nan,nan,nan,nan,2.5
476,Cyclobalanopsis poilanei,"['16', '28']",[],[],[],[],['11'],[],"['19', '22', '52']",[],[],['0'],[],[],['20'],[],"['9', '14']","['14', '17']",[],[],['15'],[],[],[],['7'],[],"['9', '0']",[],['16'],"['1', '9', '4', '2']",[],['23'],3.625,1.5,16.0,nan,4.5,nan,nan,1.525,4.666666666666666,nan,nan,nan,nan,nan,1.8
477,Cyclobalanopsis rex,"['29', '24', '16']",[],[],[],['9'],['6'],[],['51'],[],[],[],[],[],['20'],[],['9'],['17'],[],[],['35'],[],[],[],['15'],[],"['0', '3']",['5'],['16'],"['1', '9', '2']",[],[],10.0,nan,30.0,nan,7.5,nan,nan,4.25,2.3,nan,nan,nan,nan,nan,4.0
478,Cyclobalanopsis saravanensis,['16'],[],[],[],[],[],[],"['8', '11', '19', '34']",[],[],[],[],"['36', '43']",['4'],[],['9'],"['20', '3', '17']",[],[],['19'],[],[],[],"['14', '18']",[],['9'],['21'],['2'],"['1', '9', '2']",[],[],11.5,nan,50.0,nan,3.5,nan,nan,1.875,1.75,nan,nan,nan,nan,nan,1.5
479,Cyclobalanopsis semiserrata,"['11', '16']",[],[],[],['9'],[],[],"['11', '51', '20']",[],[],[],[],[],['4'],[],['9'],"['9', '17']",[],[],['34'],[],[],[],['3'],[],"['18', '0']",[],['16'],"['9', '2']",[],[],9.333333333333334,nan,10.0,nan,5.0,nan,nan,2.35,3.175,nan,nan,nan,nan,nan,nan
480,Cyclobalanopsis sessilifolia,"['24', '16']",[],[],[],[],"['16', '8']",[],"['11', '21', '39']",[],[],[],[],['25'],['4'],[],['9'],['17'],[],[],['17'],[],[],[],['4'],[],"['0', '3']",[],['4'],"['9', '2']",[],['9'],9.25,1.5,25.0,nan,2.75,nan,nan,1.15,3.1,nan,nan,nan,nan,nan,1.0
481,Cyclobalanopsis sichourensis,['6'],[],[],[],[],['8'],[],['11'],[],[],[],[],"['25', '43']","['11', '20']",[],"['9', '14']","['14', '17']",[],[],['32'],[],[],[],"['3', '7', '18']",[],['3'],"['5', '31', '21']",['4'],"['1', '9', '2']",[],[],9.75,nan,20.0,nan,7.0,nan,nan,3.875,2.25,nan,nan,nan,nan,nan,1.5
482,Cyclobalanopsis stenophylloides,['6'],[],[],[],[],['19'],[],['19'],[],[],[],[],['36'],['4'],[],"['14', '1']",['3'],[],[],['17'],[],[],[],['14'],[],"['9', '0']",['21'],['2'],"['9', '2']",[],['9'],5.75,2.25,17.0,nan,2.5,nan,nan,1.35,1.55,nan,nan,nan,nan,nan,1.0
483,Cyclobalanopsis stewardiana,['6'],[],[],[],[],[],[],"['11', '44']",[],[],['7'],[],[],"['7', '4', '15']",[],['9'],"['9', '3', '17']",[],[],['16'],[],[],[],"['23', '4']",[],"['9', '0']","['31', '21']",['2'],"['9', '2']",[],[],5.833333333333334,2.0,12.0,nan,3.0,nan,nan,nan,1.45,nan,nan,nan,nan,nan,nan
484,Cyclobalanopsis subhinoidea,['24'],[],[],[],[],"['6', '15']",[],['11'],[],[],[],[],[],"['4', '20']",[],"['12', '9']",['11'],[],[],['32'],[],[],[],['17'],[],"['9', '0']",['21'],[],"['9', '2']",[],[],4.166666666666667,nan,13.0,nan,3.375,nan,nan,2.75,1.45,nan,nan,nan,nan,nan,nan
485,Cyclobalanopsis tenuicupula,"['1', '11', '24', '16']",[],[],[],[],['37'],[],['51'],[],[],[],[],['43'],['4'],[],['9'],[],[],[],['32'],[],[],[],['14'],[],['9'],"['14', '0', '21']",['2'],"['1', '9', '4', '2']",[],[],10.25,4.0,30.0,nan,7.5,nan,nan,2.875,3.1875,nan,nan,nan,nan,nan,1.0
486,Cyclobalanopsis thorelii,['16'],[],[],[],[],['37'],[],"['14', '51', '32']",[],[],[],[],['43'],"['7', '20']",[],['9'],['17'],[],[],['39'],[],[],[],['3'],[],"['9', '3']","['8', '21', '6']",[],"['9', '2']",[],[],6.083333333333333,nan,30.0,nan,5.125,nan,nan,2.75,1.3333333333333335,nan,nan,nan,nan,nan,2.0
487,Cyclobalanopsis tiaoloshanica,"['1', '16']",[],[],[],[],['6'],[],"['19', '22']",[],[],['6'],[],['4'],"['2', '20']",['0'],['9'],"['11', '20', '12']",[],[],['32'],[],[],[],"['3', '4']",[],['3'],['5'],[],"['9', '2']",[],['9'],7.0,10.0,12.0,nan,2.1,nan,nan,1.5,4.333333333333333,nan,nan,nan,nan,nan,1.0
488,Cyclobalanopsis tomentosinervis,"['28', '16']",[],[],[],[],[],[],"['11', '22']",[],[],['6'],[],"['35', '43']","['4', '20']",[],['9'],"['12', '3', '14']",['7'],[],['58'],[],[],[],['7'],[],['9'],"['21', '6']",['19'],"['1', '9', '2']",[],[],6.875,6.0,20.0,nan,4.0,nan,nan,1.4,4.05,nan,nan,nan,1.4,8.0,1.0
489,Cyclobalanopsis xanthotricha,['11'],[],[],[],[],"['37', '33']",[],"['11', '44', '19', '34']",['9'],[],['8'],[],"['36', '43']",['12'],[],['9'],"['11', '14']",[],[],['15'],[],"['0', '10']",[],['3'],[],['0'],['21'],[],"['1', '9', '2']",[],[],6.333333333333334,nan,8.0,nan,2.25,nan,nan,4.425,3.2,nan,nan,nan,nan,nan,1.0
490,Cyclobalanopsis yin-qianii,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
491,Cyclobalanopsis yingjiangensis,['24'],[],[],['7'],[],"['33', '19']",[],['44'],[],[],[],[],"['36', '43']",[],[],"['12', '9', '14']",[],[],[],['51'],[],[],[],[],[],['0'],['21'],[],[],[],['23'],5.875,3.0,20.0,nan,3.5,nan,2.0,3.0,2.0,nan,nan,nan,nan,nan,nan
492,Cyclobalanopsis yonganensis,['28'],[],[],[],[],['12'],[],"['22', '41', '28']",[],[],[],[],[],"['4', '20']",[],"['21', '6']",[],[],[],['24'],[],[],['3'],[],[],['0'],"['13', '12']",[],"['1', '6', '9', '2']",[],[],6.550000000000001,nan,20.0,nan,3.3,nan,nan,1.6,5.0,nan,nan,nan,nan,nan,nan
493,Fagaceae,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['22'],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
494,Fagus,[],['1'],[],[],[],['13'],[],['44'],[],[],[],[],[],[],[],[],[],[],[],['46'],[],[],[],[],[],[],[],['15'],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
495,Fagus engleriana,['29'],[],[],[],[],[],[],[],"['2', '10']",[],[],['2'],[],"['7', '4']",[],"['9', '14', '7']",[],[],[],['39'],[],[],[],[],[],['0'],[],[],"['9', '10', '2']",[],[],3.216666666666667,nan,25.0,nan,nan,nan,nan,nan,nan,nan,nan,4.5,nan,nan,nan
496,Fagus hayatae,[],[],['5'],[],[],[],[],[],['3'],[],[],['0'],[],"['11', '17']",[],"['9', '14']",[],[],[],['41'],[],[],[],[],[],"['0', '3']",['0'],[],"['9', '2']",[],[],6.75,nan,20.0,nan,nan,nan,nan,nan,2.0,nan,nan,1.25,nan,1.5,nan
497,Fagus hayatae subsp. pashanica,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
498,Fagus longipetiolata,['24'],[],[],[],[],[],[],[],[],[],[],[],[],['13'],[],"['9', '14']",[],[],[],['39'],[],[],[],[],[],"['0', '3']",[],[],"['9', '2']",[],[],5.5,nan,25.0,nan,nan,nan,nan,nan,nan,nan,nan,5.5,nan,2.0,nan
499,Fagus lucida,['29'],[],['2'],[],[],[],[],[],[],[],[],[],[],"['4', '17']",[],"['9', '14']",[],[],[],['39'],[],[],[],[],[],"['0', '3']",['21'],[],"['9', '2']",[],[],3.5166666666666666,nan,25.0,nan,nan,nan,nan,nan,1.5,nan,nan,1.0,nan,1.5,nan
500,Formanodendron,[],[],[],[],[],[],[],[],[],[],[],[],['28'],[],[],[],['17'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
501,Formanodendron doichangensis,[],[],[],[],[],['6'],[],[],[],[],[],[],[],['13'],[],[],[],[],[],['59'],[],[],[],[],[],[],[],['9'],[],[],[],8.5,nan,21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
502,Lithocarpus,[],[],[],[],[],[],[],['11'],[],[],[],[],"['28', '15']",[],[],[],['16'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
503,Lithocarpus amoenus,['16'],[],[],[],[],[],[],"['11', '55']",[],[],[],[],['43'],['12'],[],['9'],[],[],[],['15'],[],[],[],[],[],"['0', '3']",['16'],[],"['1', '9', '2']",[],['24'],7.333333333333334,nan,12.5,nan,6.0,nan,nan,1.8,2.075,nan,nan,nan,nan,nan,1.0
504,Lithocarpus amygdalifolius,['16'],[],[],[],[],[],[],"['11', '55']",[],[],[],[],['42'],[],[],['9'],"['11', '15']",[],[],['24'],[],[],['6'],[],[],"['0', '3']",[],['9'],"['9', '2']",[],[],9.083333333333332,nan,30.0,3.0,4.875,nan,1.5,nan,2.475,nan,nan,nan,nan,nan,nan
505,Lithocarpus apricus,['16'],[],[],[],[],"['0', '19']",[],"['11', '52']",[],[],[],[],['13'],[],[],['1'],['3'],[],[],['39'],[],[],[],[],[],"['9', '0']","['13', '27', '11']",['8'],"['1', '9', '2']",[],[],6.75,nan,3.5,9.0,4.75,nan,2.625,1.8,1.2166666666666668,nan,nan,nan,nan,8.5,nan
506,Lithocarpus arcaula,['16'],[],[],[],[],['12'],[],['9'],[],[],[],[],[],[],[],[],['3'],[],[],['19'],[],[],[],['23'],[],['0'],[],['9'],"['6', '9', '2']",['2'],[],9.75,32.5,30.0,nan,4.125,nan,nan,1.75,13.566666666666666,nan,22.5,nan,nan,nan,nan
507,Lithocarpus areca,[],[],[],[],[],['19'],[],"['40', '9', '19']","['2', '11']",[],[],['2'],"['14', '36']",[],[],[],['3'],[],[],['30'],[],[],[],[],[],[],[],['2'],"['1', '9', '2']",[],[],7.666666666666666,7.0,12.5,5.0,4.5,nan,2.0,2.75,3.6166666666666663,nan,6.5,nan,nan,1.7000000000000002,nan
508,Lithocarpus attenuatus,"['32', '16']",[],[],[],['8'],"['37', '19']",[],"['9', '55']",[],[],[],[],['43'],['4'],[],['9'],[],[],[],['19'],[],[],[],['23'],[],['0'],['13'],[],"['9', '2']",[],['24'],7.25,11.0,12.5,0.5,3.0,nan,0.5,2.525,2.25,nan,nan,nan,nan,nan,nan
509,Lithocarpus bacgiangensis,['16'],[],[],[],['9'],[],[],"['9', '52']",[],[],[],[],['35'],"['14', '4']",[],['9'],[],[],[],['15'],[],[],['4'],[],[],"['0', '3']",[],"['11', '2']","['9', '2']",[],[],10.25,nan,12.5,7.0,4.5,nan,nan,1.85,5.166666666666667,nan,nan,nan,1.6,0.75,nan
510,Lithocarpus balansae,['16'],[],[],[],[],['24'],[],"['11', '55']",[],[],[],[],"['42', '24']",['19'],[],['9'],[],[],[],['32'],[],[],['4'],[],[],['0'],[],['9'],"['6', '9', '2']",[],[],13.0,nan,30.0,nan,9.0,nan,1.75,4.0,5.5,nan,nan,nan,nan,nan,nan
511,Lithocarpus bonnetii,['16'],[],[],[],[],[],[],['9'],[],[],[],[],['0'],"['12', '20']",[],[],[],[],[],['30'],[],[],[],[],[],['3'],[],['16'],"['1', '9', '4', '2']",[],[],7.916666666666666,nan,20.0,nan,7.5,nan,0.75,1.6,5.05,nan,nan,nan,nan,nan,nan
512,Lithocarpus brachystachyus,['16'],[],[],[],[],"['6', '0', '19']",[],"['18', '9', '52']",[],[],[],[],['36'],['4'],[],[],['3'],[],[],['39'],[],[],['6'],[],[],"['1', '3']",['5'],"['11', '2']",[],[],[],4.5,5.0,5.5,1.5,2.0,nan,nan,1.3250000000000002,4.3999999999999995,nan,nan,nan,5.5,1.0,nan
513,Lithocarpus brevicaudatus,['16'],[],[],[],[],['12'],[],['9'],[],[],[],[],['43'],[],[],['9'],['11'],[],[],"['39', '48']",['4'],[],[],['23'],[],['3'],[],['8'],"['6', '9', '2']",[],[],6.5,9.0,12.5,nan,5.25,nan,nan,nan,1.425,nan,6.0,7.0,nan,nan,nan
514,Lithocarpus calolepis,['16'],[],[],[],['9'],['12'],[],"['9', '52']",[],[],[],[],['43'],[],[],['9'],[],[],[],['24'],[],[],[],[],[],['0'],[],['8'],"['9', '2']",[],[],4.75,12.0,15.0,8.0,2.95,nan,1.25,2.25,1.55,nan,nan,nan,nan,nan,nan
515,Lithocarpus calophyllus,[],[],[],[],['2'],['0'],[],['9'],[],[],[],[],['13'],"['14', '4']",[],['6'],[],[],[],['15'],[],[],[],['23'],[],"['0', '3']",['13'],[],"['1', '9', '2']",[],[],7.625,20.0,28.0,5.5,6.5,nan,1.0,2.2,1.475,nan,3.0,nan,2.0,0.75,nan
516,Lithocarpus carolineae,['24'],[],[],['7'],['2'],['6'],[],['52'],[],[],[],[],['43'],[],[],"['9', '15']",[],[],[],['32'],[],[],[],['3'],[],['9'],['5'],[],"['9', '2']",[],[],8.625,nan,20.0,nan,5.0,nan,8.0,3.875,2.2333333333333334,nan,nan,nan,nan,nan,nan
517,Lithocarpus caudatilimbus,['16'],[],[],[],[],[],[],"['9', '52']",[],[],[],[],"['43', '42']",['4'],[],['9'],['3'],[],[],['39'],[],[],[],[],[],['3'],[],[],"['9', '2']",[],['27'],7.0,nan,20.0,4.0,5.5,nan,1.0,2.05,3.466666666666667,nan,8.0,nan,2.25,2.75,nan
