,taxon,leaf_part_margin_margin,part_apex_shape,flower_part_surface,leaf_part_hair_shape,fruit_part_apex_shape,part_color,leaf_part_axil_venation_lateral,fruit_part_shape,leaf_part_hair_surface,leaf_part_lobe_shape,leaf_part_margin_margin_apical,leaf_part_hair_venation,part_shape,leaf_part_surface,fruit_part_venation,leaf_part_base_shape,fruit_part_surface,leaf_part_margin,leaf_part_venation_lateral,leaf_part_shape,flower_part_shape,leaf_part_hair_color,leaf_part_trichome_color,fruit_part_color,part_color_terminal,leaf_part_apex_shape,leaf_part_color,part_surface,leaf_part_venation,inflorescence_surface,inflorescence_shape,leaf_part_size_length,inflorescence_size_length,part_size_height,part_size_thickness,leaf_part_size_width,inflorescence_size_width,fruit_part_size_thickness,fruit_part_size_width,fruit_part_size_length,part_size_diameter,inflorescence_size_male_length,flower_part_size_length,part_size_width,part_size_length,leaf_part_size_thickness
409,Castanopsis tonkinensis,['entire'],[],[],[],[],[],[],['ellipsoid'],[],[],[],[],[],"['membranous', 'villose', 'glabrous']",[],['cuneate'],['pilose'],[],[],['lanceolate'],[],[],[],['brown'],[],"['caudate', 'acute']","['brown-red', 'green']",['glabrous'],"['impressed', 'vein', 'midrib']",[],"['ovoid', 'ellipsoid', 'subglobose']",5.375,20.0,15.0,nan,2.75,nan,nan,nan,4.775,nan,nan,nan,nan,nan,0.75
410,Castanopsis tribuloides,['entire'],[],[],[],[],['brown'],[],[],[],[],[],[],"['slender', 'ellipsoid', 'spheric']",['pubescent'],[],"['orbicular', 'acute']",['glabrous'],[],[],['elliptic'],[],[],[],[],[],['acute'],"['brown', 'brown-red', 'gray', 'brown-gray']",['pubescent'],"['impressed', 'vein', 'midrib']",[],[],5.916666666666666,nan,7.5,nan,4.25,nan,nan,1.3,8.75,nan,nan,nan,nan,1.9000000000000001,1.0
411,Castanopsis uraiana,"['serrate', 'entire']",[],[],[],[],['gray'],[],[],[],[],[],[],['cupular'],['puberulent'],[],['attenuate'],[],[],[],['elliptic-ovate'],[],[],['brown-gray'],[],[],[],"['brown', 'brown-red']",['puberulent'],"['impressed', 'vein', 'midrib']",[],[],5.55,nan,nan,2.0,2.5,nan,1.0,9.5,4.9,nan,nan,nan,nan,nan,nan
412,Castanopsis wattii,[],[],[],[],[],['brown-purple'],[],['triangular'],[],[],[],[],[],[],[],"['oblique', 'cuneate', 'acute']",['hairy'],[],[],['ovate'],['subglobose'],[],"['brown', 'red', 'gray-yellow']",[],[],['acuminate'],[],"['pubescent', 'glabrous']","['impressed', 'vein', 'midrib']",[],[],7.3916666666666675,20.0,17.5,nan,4.0,nan,nan,1.25,5.375,nan,nan,nan,nan,nan,1.25
413,Castanopsis wenchangensis,[],[],[],[],[],[],[],['subglobose'],[],[],[],[],['subglobose'],[],[],"['orbicular', 'acute']","['puberulent', 'pubescent']",[],[],['lanceolate'],[],[],['green'],[],[],"['acuminate', 'acute']",[],[],"['impressed', 'vein', 'midrib']",['glabrous'],[],3.283333333333333,5.5,6.5,1.25,2.75,nan,nan,nan,2.5875,nan,nan,nan,nan,nan,1.5
414,Castanopsis wuzhishangensis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
415,Castanopsis xichouensis,['serrate'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['oblique', 'cuneate', 'attenuate']",['puberulent'],[],[],['elliptic'],[],[],[],['brown'],[],['acute'],"['brown-red', 'black-brown', 'gray']",['glabrous'],"['vein', 'midrib']",[],[],7.25,nan,15.0,8.0,4.75,nan,nan,nan,12.866666666666667,nan,nan,nan,nan,4.25,1.5
416,Cyclobalanopsis,[],[],[],[],[],[],[],[],[],[],[],[],"['ovoid', 'ovoid-spheric', 'ellipsoid-ovoid']",[],[],[],[],[],[],['fused'],[],[],[],[],[],[],[],['smooth'],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
417,Cyclobalanopsis albicaulis,"['crenulate', 'crenate', 'entire']",[],[],[],[],['white'],[],"['ellipsoid-oblong', 'orbicular']",[],[],[],[],"['', 'saucerlike', 'sulcate']","['glabrous', 'pubescent']",[],"['cuneate', 'orbicular']","['puberulent', 'glabrous']",[],[],['elliptic-oblong'],[],[],[],['brown'],[],"['caudate', 'acuminate']",['brown-pruinose'],['glabrous'],"['impressed', 'vein', 'midrib']",[],[],7.625,2.5,30.0,nan,4.5,nan,nan,2.5,4.0,nan,nan,nan,nan,2.5,nan
418,Cyclobalanopsis annulata,"['entire', 'serrate', 'serrulate']",[],[],[],[],"['gray', 'brown-gray']",[],['ovoid'],[],[],[],['vein'],"['convex', '', 'saucerlike', 'sulcate']",['smooth'],[],['cuneate'],[],[],[],['elliptic-oblong'],[],"['white', 'brown-gray']",[],[],[],"['caudate', 'acuminate']",[],"['pubescent', 'sericeous']","['impressed', 'vein', 'midrib']",[],[],9.0,nan,15.0,nan,2.8,nan,nan,1.25,1.35,nan,nan,nan,nan,1.5,1.0
419,Cyclobalanopsis argyrotricha,['serrate'],[],[],['stellate'],['orbicular'],['brown-yellow'],[],"['cupular', 'ovoid']",[],[],[],[],[],"['surface', 'tomentose']",[],"['oblique', 'orbicular']","['sericeous', 'tomentose']",[],[],['ovate'],[],['gray-yellow'],[],"['golden', 'brown-yellow']",[],['acuminate'],['green'],['tomentose'],"['vein', 'midrib']",[],[],5.375,nan,nan,nan,3.25,nan,nan,1.35,3.2583333333333333,nan,nan,nan,nan,nan,2.0
420,Cyclobalanopsis augustinii,"['crenulate', 'entire']",['acuminate'],[],[],['orbicular'],[],[],"['convex', 'oblong-ovoid', 'ovoid']",[],[],[],[],"['slender', 'sulcate']",['glabrous'],[],[],"['puberulent', 'glabrous', 'sericeous']",[],[],['lanceolate-ovate'],[],[],[],['brown-gray'],[],[],[],[],[],[],['cupular'],5.125,3.5,10.0,nan,2.5,nan,nan,1.075,1.9416666666666667,nan,nan,nan,nan,nan,1.0
421,Cyclobalanopsis augustinii var. nigrinux,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
422,Cyclobalanopsis austrocochinchinensis,['dentate'],[],[],['stellate'],['orbicular'],['brown'],[],"['cupular', 'angular']",[],[],[],[],['oblong'],['pubescent'],[],['cuneate'],['tomentose'],[],[],['elliptic-oblong'],[],[],[],['brown-yellow'],[],"['acuminate', 'acute']",['green'],[],"['vein', 'midrib']",[],[],7.5,nan,15.0,nan,4.0,nan,nan,1.6,1.3250000000000002,nan,nan,nan,nan,nan,2.0
423,Cyclobalanopsis austroglauca,[],[],[],[],['acuminate'],['brown'],[],"['ovoid', 'saucerlike']",['glabrous'],[],['entire'],[],"['oblong', 'orbicular']",['glabrous'],[],"['oblique', 'cuneate']","['glabrous', 'tomentose']",['dentate'],[],['sulcate'],[],['white'],[],['brown-gray'],[],['acuminate'],[],['glabrous'],"['vein', 'midrib']",[],[],6.208333333333334,nan,10.0,nan,4.0,nan,nan,1.4,4.133333333333334,nan,nan,nan,nan,nan,1.0
424,Cyclobalanopsis bella,['denticulate'],[],[],[],[],[],[],[],[],[],['serrate'],[],[],"['glabrous', 'pubescent']",[],"['oblique', 'cuneate']","['puberulent', 'pubescent', 'sericeous']",[],[],['elliptic-oblong'],[],[],[],"['brown-orange', 'brown-gray']",[],['acuminate'],['green'],['pubescent'],"['vein', 'midrib']",[],['disk'],4.733333333333333,1.5,30.0,nan,2.75,nan,nan,2.675,2.875,nan,nan,nan,nan,nan,1.0
425,Cyclobalanopsis blakei,"['dentate', 'entire']",[],[],[],[],[],[],"['ovoid', 'ellipsoid']",[],[],['serrate'],[],[],"['glabrous', 'tomentose']",[],['cuneate'],"['sericeous', 'tomentose']",[],[],['slender'],[],[],[],"['brown-orange', 'brown-gray']",[],['acuminate'],['red'],['glabrous'],"['vein', 'midrib']",[],['saucerlike'],8.083333333333334,1.5,35.0,nan,1.75,nan,nan,2.375,5.25,nan,nan,nan,nan,nan,1.0
426,Cyclobalanopsis camusiae,"['entire', 'serrulate']",[],[],[],[],['brown'],[],"['convex', 'saucerlike', 'subglobose']",[],[],[],[],[],['glabrous'],[],"['oblique', 'cuneate']","['sericeous', 'tomentose']",[],[],['elliptic-lanceolate'],[],[],[],['brown'],[],"['caudate', 'acuminate']",['green'],"['hairy', 'tomentose']","['vein', 'midrib']",[],[],7.333333333333334,nan,15.0,nan,4.0,nan,nan,2.25,3.425,nan,nan,nan,nan,nan,3.0
427,Cyclobalanopsis championii,['entire'],[],[],[],['orbicular'],['brown-gray'],[],['ovoid'],[],[],[],[],"['stellate', 'sulcate']","['glabrous', 'tomentose']",[],['cuneate'],"['hairy', 'tomentose']",[],[],['obovate'],[],['brown-orange'],[],"['brown', 'brown-yellow']",[],[],"['brown-orange', 'green']",['tomentose'],"['impressed', 'vein', 'midrib']",[],['saucerlike'],3.95,4.0,20.0,nan,3.0,nan,nan,1.2,4.416666666666667,nan,nan,nan,nan,nan,1.0
428,Cyclobalanopsis changhualingensis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
429,Cyclobalanopsis chapensis,['dentate'],[],[],[],['orbicular'],['brown-gray'],[],['saucerlike'],[],[],['serrulate'],[],"['oblong', 'sulcate']",['glabrous'],[],['cuneate'],"['sericeous', 'tomentose']",[],[],['elliptic-oblong'],[],[],[],['brown-orange'],[],['acuminate'],[],"['villose', 'glabrous']","['vein', 'midrib']",[],[],7.541666666666667,nan,20.0,nan,3.0,nan,nan,2.55,5.05,nan,nan,nan,nan,nan,4.0
430,Cyclobalanopsis chevalieri,"['entire', 'dentate', 'serrulate']",[],[],[],[],['white'],[],"['cupular', 'ovoid', 'ellipsoid-oblong']",[],[],[],[],"['slender', 'sulcate']","['puberulent', 'glabrous']",[],['cuneate'],"['glabrous', 'sericeous']",[],[],['elliptic'],[],[],[],['brown'],[],['caudate'],['green'],[],"['impressed', 'vein', 'midrib']",[],[],7.5,nan,20.0,nan,3.0,nan,nan,1.0,2.1791666666666667,nan,nan,nan,nan,nan,1.0
431,Cyclobalanopsis chingsiensis,['serrate'],[],[],['stellate'],['concave'],"['brown', 'brown-red']",[],[],[],[],[],[],[],['glabrous'],[],"['oblique', 'orbicular']",['puberulent'],[],[],['slender'],[],['brown-yellow'],[],[],[],['acuminate'],[],['verrucose'],"['vein', 'midrib']",[],[],4.95,nan,15.0,nan,4.0,nan,nan,2.5,7.0,nan,nan,nan,nan,nan,3.0
432,Cyclobalanopsis chungii,['serrulate'],[],[],['stellate'],['orbicular'],['brown'],[],['saucerlike'],['tomentose'],[],[],[],[],[],[],['cuneate'],['tomentose'],['entire'],[],['elliptic'],[],['brown-gray'],[],['brown-gray'],[],"['recurved', 'caudate', 'acute']",['brown-gray'],[],"['vein', 'midrib']",[],[],4.333333333333333,1.75,15.0,nan,2.75,nan,nan,1.725,4.083333333333333,nan,nan,nan,nan,nan,2.0
433,Cyclobalanopsis daimingshanensis,['serrulate'],[],[],[],[],[],[],['ellipsoid-oblong'],[],[],['denticulate'],[],[],['glabrous'],[],['cuneate'],['glabrous'],['entire'],[],['elliptic-obovate'],[],[],[],['white'],[],[],"['white', 'green']",['glabrous'],"['vein', 'midrib']",[],['saucerlike'],6.0,1.0,15.0,nan,2.25,nan,nan,1.25,3.466666666666667,nan,nan,nan,nan,nan,nan
434,Cyclobalanopsis delavayi,['denticulate'],[],[],[],[],[],[],"['convex', 'ovoid', 'ellipsoid']",[],[],['serrate'],[],[],[],[],['cuneate'],"['sericeous', 'tomentose']",[],[],['oblong'],[],[],[],['brown-orange'],[],['acuminate'],[],[],"['impressed', 'vein', 'midrib']",['tomentose'],"['stellate', 'saucerlike']",5.875,4.0,20.0,nan,3.25,nan,nan,1.25,6.133333333333333,nan,nan,nan,nan,nan,2.0
435,Cyclobalanopsis delicatula,['entire'],[],[],[],['orbicular'],[],[],"['cupular', 'ellipsoid']",[],[],['entire'],[],[],['glabrous'],[],['cuneate'],['pubescent'],['denticulate'],[],['slender'],[],[],[],['brown-gray'],[],['caudate'],[],['glabrous'],"['vein', 'midrib']",[],[],4.5,nan,13.0,2.0,2.75,nan,nan,1.675,2.4375,nan,nan,nan,nan,nan,1.0
436,Cyclobalanopsis dinghuensis,['entire'],[],[],[],[],['brown-gray'],[],"['convex', 'saucerlike', 'ellipsoid']",[],[],[],[],['sulcate'],['tomentose'],[],"['cuneate', 'orbicular']",['tomentose'],[],[],['elliptic-oblong'],[],[],[],['brown-gray'],[],['orbicular'],"['brown', 'green']",['tomentose'],"['vein', 'midrib']",[],[],4.791666666666666,nan,8.0,nan,2.25,nan,nan,2.05,2.716666666666667,nan,nan,nan,nan,5.0,nan
437,Cyclobalanopsis disciformis,[],[],[],[],[],[],[],['disk'],[],[],"['denticulate', 'entire']",[],[],['tomentose'],[],"['oblique', 'cuneate']","['puberulent', 'tomentose']",[],[],['oblong'],[],[],[],"['brown-orange', 'brown-gray']",[],"['caudate', 'acuminate']",[],[],"['impressed', 'vein', 'midrib']",[],[],8.5,nan,12.0,nan,3.25,nan,nan,2.0,2.9375,nan,nan,nan,nan,nan,4.0
438,Cyclobalanopsis dongfangensis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
439,Cyclobalanopsis edithiae,[],[],[],[],[],[],[],"['convex', 'saucerlike', 'ellipsoid']",[],[],['serrulate'],[],['angular'],['glabrous'],[],['cuneate'],"['puberulent', 'villose']",['denticulate'],[],['elliptic-oblong'],[],[],[],['brown-orange'],[],[],"['white', 'green', 'gray']",['glabrous'],"['vein', 'midrib']",[],[],6.5,1.5,20.0,1.0,4.0,nan,nan,2.325,3.3666666666666663,nan,nan,nan,nan,nan,2.5
440,Cyclobalanopsis elevaticostata,['serrate'],[],[],[],[],"['white', 'brown-purple']",[],"['cupular', 'ellipsoid', 'convex', 'ellipsoid-ovoid']",[],[],"['crenate-dentate', 'entire']",[],['sulcate'],['glabrous'],[],['cuneate'],[],[],[],['elliptic'],[],[],[],['gray-yellow'],[],['acuminate'],['green'],['glabrous'],"['vein', 'midrib']",[],[],8.625,nan,20.0,nan,4.0,nan,nan,1.1,3.3666666666666667,nan,nan,nan,nan,nan,nan
441,Cyclobalanopsis fleuryi,"['serrulate', 'undulate', 'entire']",[],[],[],[],['brown-orange'],[],"['convex', 'ellipsoid']",[],[],[],[],"['campanulate', '']",['tomentose'],[],['cuneate'],['tomentose'],[],[],['elliptic-oblong'],[],[],[],[],[],"['acuminate', 'acute']","['white', 'brown-orange']",['tomentose'],"['vein', 'midrib']",[],[],11.116666666666667,nan,25.0,6.5,6.5,nan,nan,2.5,5.125,nan,12.5,nan,3.25,3.25,nan
442,Cyclobalanopsis fuliginosa,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
443,Cyclobalanopsis gambleana,"['denticulate', 'serrate']",[],[],[],[],['brown'],[],"['convex', 'ovoid', 'ellipsoid']",[],[],[],[],[],['tomentose'],[],"['cuneate', 'orbicular']","['hairy', 'sericeous', 'tomentose']",[],[],['stellate'],[],[],[],['brown'],[],['acuminate'],"['brown', 'gray']",['tomentose'],"['impressed', 'vein', 'midrib']",['tomentose'],['cupular'],9.75,1.0,20.0,nan,3.5,nan,nan,1.65,3.6666666666666665,nan,nan,nan,nan,nan,1.0
444,Cyclobalanopsis gilva,"['denticulate', 'entire']",[],[],[],[],['brown-orange'],[],['ellipsoid-obovoid'],[],[],[],[],['stellate'],['puberulent'],[],['cuneate'],['puberulent'],[],[],['oblanceolate'],[],[],[],['brown-gray'],[],['acuminate'],['brown'],['tomentose'],"['vein', 'midrib']",[],[],5.125,1.0,30.0,nan,2.75,nan,nan,1.225,4.75,nan,nan,nan,nan,nan,1.0
445,Cyclobalanopsis glauca,"['denticulate', 'entire']",[],[],[],[],[],[],"['ovoid', 'ellipsoid', 'oblong-ovoid', 'saucerlike', 'convex']",[],[],['serrate'],[],[],['glabrous'],[],"['cuneate', 'orbicular']","['hairy', 'puberulent', 'glabrous', 'sericeous']",[],[],['obovate'],[],['white'],[],['white'],[],"['caudate', 'acuminate']",[],['glabrous'],"['vein', 'midrib']",[],[],5.75,nan,20.0,nan,3.75,nan,nan,1.15,3.7875,nan,nan,nan,nan,nan,nan
446,Cyclobalanopsis glaucoides,[],[],[],[],[],['green'],[],"['convex', 'ovoid', 'ellipsoid']",[],[],[],[],[],['tomentose'],[],['cuneate'],"['pubescent', 'sericeous', 'tomentose']",[],[],['elliptic'],[],[],[],['brown'],[],"['caudate', 'acuminate']",['green'],['tomentose'],"['impressed', 'vein', 'midrib']",[],['saucerlike'],4.875,1.75,20.0,nan,3.5,nan,nan,5.425,4.566666666666666,nan,nan,nan,nan,nan,nan
447,Cyclobalanopsis gracilis,[],[],[],[],[],[],[],"['convex', 'ellipsoid']",[],[],['serrulate'],[],[],[],[],['cuneate'],[],['denticulate'],[],['oblong-ovate'],[],['white'],[],[],[],"['caudate', 'acuminate']",['green'],['tomentose'],"['vein', 'midrib']",[],[],4.0,1.25,15.0,nan,2.25,nan,nan,1.15,4.583333333333334,nan,nan,nan,nan,nan,nan
448,Cyclobalanopsis helferiana,"['crenate', 'denticulate']",[],[],[],[],['brown'],[],['concave'],[],[],[],[],['disk'],['tomentose'],[],"['cuneate', 'orbicular']","['villose', 'tomentose']",[],[],['elliptic-oblong'],[],[],[],"['brown', 'gray']",[],"['obtuse', 'acuminate']","['brown', 'brown-gray']","['pubescent', 'tomentose']","['impressed', 'vein', 'midrib']",[],[],7.5,nan,20.0,2.0,6.0,nan,nan,1.85,1.3666666666666667,nan,nan,nan,2.15,7.5,1.6
449,Cyclobalanopsis hui,"['denticulate', 'entire']",[],[],[],[],['brown-orange'],[],"['disk', 'saucerlike']",[],[],[],[],[],['tomentose'],['impressed'],"['oblique', 'cuneate']",['tomentose'],[],[],['elliptic-oblong'],[],[],[],[],[],"['obtuse', 'acuminate']",['brown'],['tomentose'],"['vein', 'midrib']",[],[],5.6,1.5,12.5,nan,2.25,nan,nan,2.125,5.354166666666666,nan,nan,nan,nan,nan,1.0
450,Cyclobalanopsis hypophaea,['entire'],[],[],[],[],['white'],[],"['convex', 'ovoid']",['tomentose'],[],[],[],['slender'],"['pubescent', 'tomentose']",[],['cuneate'],[],[],[],['triangular'],[],['white'],[],[],[],['acuminate'],"['white', 'green', 'gray']",['hairy'],"['vein', 'midrib']",[],[],6.333333333333333,nan,18.0,nan,1.65,nan,nan,1.5,4.2,nan,nan,nan,nan,nan,nan
451,Cyclobalanopsis jenseniana,"['denticulate', 'entire']",[],[],[],[],"['brown', 'brown-gray']",[],"['cupular', 'oblong-ovoid', 'ovoid', 'obovoid']",[],[],[],[],"['oblong', 'sulcate']",['glabrous'],[],['cuneate'],[],[],[],['sulcate'],[],[],[],"['brown-orange', 'yellow']",[],"['caudate', 'acuminate']",[],['glabrous'],"['impressed', 'vein', 'midrib']",[],[],10.0,4.0,35.0,nan,7.0,nan,nan,1.4,3.8874999999999997,nan,nan,nan,nan,nan,1.0
452,Cyclobalanopsis jinpinensis,[],[],[],[],[],[],[],['ovoid'],[],[],['serrate'],['vein'],[],['glabrous'],[],['orbicular'],['glabrous'],[],[],['elliptic-oblong'],[],['brown-gray'],[],[],[],['acuminate'],[],"['glabrous', 'pubescent']","['vein', 'midrib']",[],['saucerlike'],4.625,1.5,nan,nan,3.75,1.8,nan,1.5,1.8,nan,nan,nan,nan,nan,nan
453,Cyclobalanopsis kerrii,"['denticulate', 'entire']",[],[],[],[],[],[],['convex'],[],[],['serrate'],[],[],"['hairy', 'tomentose']",[],"['cuneate', 'orbicular']","['puberulent', 'pubescent', 'sericeous', 'tomentose']",[],[],['elliptic-oblong'],[],[],[],"['brown', 'white', 'gray']",[],"['obtuse', 'acuminate']",[],"['hairy', 'tomentose']","['vein', 'midrib']",[],['disk'],5.5,5.5,20.0,nan,5.0,2.25,nan,2.4,0.95,nan,nan,nan,nan,nan,2.0
454,Cyclobalanopsis kiukiangensis,[],[],[],[],[],['brown'],[],"['convex', 'ovoid', 'spheric']",[],[],"['dentate', 'entire']",[],['saucerlike'],"['glabrous', 'tomentose']",[],"['cuneate', 'orbicular']","['glabrous', 'sericeous', 'tomentose']",[],[],['elliptic-oblong'],[],[],[],['white'],[],['acute'],"['white', 'brown-yellow']",[],"['impressed', 'vein', 'parallel', 'midrib']",[],[],8.0,nan,30.0,4.0,6.0,nan,nan,1.7750000000000001,2.575,nan,nan,nan,nan,nan,2.25
455,Cyclobalanopsis kouangsiensis,"['dentate', 'serrate']",[],[],[],[],['brown'],[],"['convex', 'ellipsoid']",[],[],[],[],"['campanulate', 'sulcate']",['tomentose'],[],"['oblique', 'cuneate']",['tomentose'],[],[],['elliptic-oblong'],[],[],[],"['brown-orange', 'orange']",[],['acuminate'],"['brown', 'brown-gray']",['tomentose'],"['vein', 'midrib']",[],[],8.25,1.5,15.0,nan,4.5,nan,nan,2.5,4.0,nan,nan,nan,2.95,2.5,1.5
456,Cyclobalanopsis lamellosa,['denticulate'],[],[],['stellate'],[],[],[],"['convex', 'orbicular']",[],[],[],[],[],['glabrous'],[],['cuneate'],['tomentose'],[],[],['elliptic-ovate'],[],[],[],['orange'],[],"['caudate', 'acuminate']","['brown', 'green']",['tomentose'],"['impressed', 'vein', 'midrib']",[],[],10.5,nan,40.0,nan,7.0,nan,nan,3.75,3.05,nan,nan,nan,nan,nan,nan
457,Cyclobalanopsis litoralis,['serrate'],[],[],[],[],"['brown', 'brown-gray']",[],"['convex', 'ellipsoid']",[],[],[],[],[],['tomentose'],[],['cuneate'],['tomentose'],['denticulate'],[],['elliptic'],[],[],[],['brown-gray'],[],[],"['brown', 'green']",['tomentose'],"['vein', 'midrib']",[],[],7.083333333333334,nan,15.0,nan,7.5,nan,nan,2.825,2.875,nan,nan,nan,nan,nan,4.0
458,Cyclobalanopsis litseoides,"['denticulate', 'entire']",[],[],[],[],[],[],['ellipsoid'],[],[],[],[],[],['glabrous'],[],['cuneate'],['tomentose'],[],[],['oblanceolate-obovate'],[],[],[],['brown-gray'],[],['obtuse'],['green'],['tomentose'],"['vein', 'midrib']",[],['saucerlike'],4.75,1.0,10.0,nan,1.9,nan,nan,5.5,3.575,nan,nan,nan,nan,nan,nan
459,Cyclobalanopsis lobbii,"['dentate', 'serrate']",[],[],['stellate'],[],['brown-gray'],[],"['convex', 'ovoid', 'saucerlike']",[],[],[],[],['orbicular'],['glabrous'],[],"['cuneate', 'orbicular']","['glabrous', 'tomentose']",[],[],['elliptic-oblong'],[],['white'],[],['white'],[],['acuminate'],[],['glabrous'],"['vein', 'midrib']",[],[],5.875,nan,15.0,nan,4.0,nan,nan,1.35,4.75,nan,nan,nan,nan,nan,nan
460,Cyclobalanopsis longinux,['dentate'],[],[],[],[],[],[],"['convex', 'ovoid', 'saucerlike', 'ellipsoid-ovoid']",[],[],['serrate'],[],['oblong'],['glabrous'],[],['cuneate'],['tomentose'],[],[],['lanceolate-ovate'],[],[],[],['brown-gray'],[],"['caudate', 'acuminate']",['green'],['glabrous'],"['vein', 'midrib']",[],[],4.25,nan,nan,nan,2.25,nan,nan,1.075,6.8,nan,nan,nan,nan,nan,nan
461,Cyclobalanopsis lungmaiensis,[],[],[],[],[],[],[],"['ovoid', 'orbicular']",['glabrous'],[],[],[],"['saucerlike', 'slender', 'sulcate']",['glabrous'],[],['cuneate'],['tomentose'],['dentate'],[],['sulcate'],[],['green'],[],[],[],"['caudate', 'acuminate']",['green'],"['glabrous', 'tomentose']","['impressed', 'vein', 'midrib']",[],[],6.375,2.5,30.0,nan,3.5,nan,nan,nan,1.6,nan,nan,nan,1.5,0.85,nan
462,Cyclobalanopsis macrocalyx,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
463,Cyclobalanopsis macrocalyx var. litoralis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
464,Cyclobalanopsis morii,[],[],[],[],['orbicular'],[],[],"['', 'ovoid', 'convex']",[],[],"['dentate', 'serrate']",[],"['cupular', 'campanulate']","['glabrous', 'sericeous']",[],"['oblique', 'cuneate']","['hairy', 'glabrous', 'tomentose']",[],[],['oblong'],[],[],[],['brown'],[],"['caudate', 'obtuse']",[],"['arachnoid', 'glabrous', 'hairy']","['impressed', 'vein', 'midrib']",[],[],4.666666666666667,nan,30.0,nan,3.25,nan,nan,1.575,1.9541666666666666,nan,nan,nan,nan,nan,1.0
465,Cyclobalanopsis motuoensis,"['denticulate-triangular', 'serrate', 'entire']",[],[],[],[],['white'],[],"['cupular', 'convex', 'spheric']",[],[],[],[],"['orbicular', 'sulcate']",['glabrous'],[],"['oblique', 'orbicular']","['glabrous', 'sericeous']",[],[],['oblong'],[],[],[],[],[],['caudate'],[],['glabrous'],"['impressed', 'vein', 'midrib']",[],[],4.479166666666666,nan,30.0,nan,3.5,nan,nan,1.275,1.4,nan,nan,nan,nan,nan,nan
466,Cyclobalanopsis multinervis,[],[],[],[],[],[],[],"['cupular', 'oblong-ovoid', 'convex']",[],[],['serrate'],[],['sulcate'],[],[],['cuneate'],"['puberulent', 'glabrous', 'sericeous']",[],[],['elliptic-oblong'],[],[],[],"['white', 'brown-gray']",[],"['acuminate', 'acute']",['green'],[],"['vein', 'midrib']",[],[],5.783333333333333,nan,12.0,nan,4.0,nan,nan,1.25,2.5375,nan,nan,nan,nan,nan,1.0
467,Cyclobalanopsis myrsinifolia,['entire'],[],[],[],['orbicular'],['brown-gray'],[],"['ovoid', 'ellipsoid']",[],[],['serrulate'],[],"['convex', 'oblong']",['glabrous'],[],['cuneate'],"['pubescent', 'glabrous']",[],[],['ovate'],[],[],[],['white'],[],"['caudate', 'acuminate']","['white', 'green', 'gray']",['glabrous'],"['vein', 'midrib']",[],['cupular'],5.125,2.25,20.0,nan,2.9,nan,nan,1.325,4.691666666666666,nan,nan,nan,nan,nan,1.0
468,Cyclobalanopsis neglecta,"['denticulate-triangular', 'entire']",[],[],[],[],['brown-gray'],[],"['cupular', 'ellipsoid', 'obovoid', 'saucerlike', 'convex']",[],[],[],[],[],['glabrous'],[],['cuneate'],"['puberulent', 'tomentose']",[],[],['lanceolate'],[],[],[],"['brown', 'brown-gray']",[],['orbicular'],[],"['sericeous', 'tomentose']","['vein', 'midrib']",[],[],5.25,7.5,20.0,nan,1.15,nan,nan,1.35,5.75,nan,nan,nan,nan,nan,1.0
469,Cyclobalanopsis ningangensis,['serrate'],[],[],['stellate'],[],['gray'],[],['ellipsoid-oblong'],[],[],[],[],[],[],[],"['cuneate', 'orbicular']",['glabrous'],[],[],['elliptic-oblong'],[],[],[],[],[],"['caudate', 'acuminate']",['gray'],['hairy'],"['impressed', 'vein', 'midrib']","['hairy', 'sericeous']",['cupular'],6.4375,1.75,15.0,nan,2.75,nan,nan,1.0,1.75,nan,nan,nan,nan,nan,1.0
