taxon,bark_size.1.length_high,bark_color,fruit_shape,infructescence_shape,leaf_color,leaf_hair_surface,peduncle_shape,nut_apex_shape,nut_surface,nutlet_surface,branch_color,petiole_venation,nut_color,bract_apex_shape,branch_surface,nutlet_shape,twig_surface,bud_shape,petiole_apex_shape,article_surface,leaf_apex_shape,bract_margin,petiole_base_shape,phyllichnia_shape,leaf_duration,petiole_color,rachis_shape,rachis_surface,bark_surface,leaf_hair_shape,leaf_margin,bract_surface,leaf_axil_venation,leaf_venation,petiole_surface,branch_shape,bract_color,petiole_shape,leaf_count_location,leaf_base_shape,twig_color,bract_shape,inflorescence_shape,peduncle_surface,nut_shape,leaf_surface,leaf_shape,bud_surface,bud_color,bract_size_width,nut_size_length,bract_size_length,leaf_size_width,fruit_size_length,nutlet_size_width,infructescence_size_width,article_size_width,inflorescence_size_width,peduncle_size_length,nutlet_size_length,leaf_size_length,nut_size_width,inflorescence_size_length,infructescence_size_length,bract_size_thickness,bud_size_length,tree_size_height,branch_size_length,nut_size_thickness,article_size_length,petiole_size_length,rachis_size_thickness,twig_size_diameter,rachis_size_length
Lithocarpus elizabethiae,nan,,,,,,,,,,,4,,,,,,,0,,,,4,,,8,15,5,,,,,,,,,,11,,,,22,,,40,,37,,,nan,2.075,nan,3.0,1.4500000000000002,nan,nan,nan,nan,nan,nan,13.0,2.15,nan,nan,4.0,nan,9.0,nan,1.5,nan,1.5,5.0,nan,nan
Lithocarpus elmerrillii,nan,,,,,,,,3,,4,1,,,2,,,,0,,,,1,,,8,11,,,,,,,,,25,,11,,,,59,,,40,,37,,,nan,2.25,nan,4.5,1.5,nan,nan,nan,nan,nan,nan,13.5,2.75,nan,nan,nan,nan,nan,nan,2.5,nan,2.25,6.5,nan,nan
Lithocarpus eriobotryoides,nan,,,,,,,,,,,2,,,,,,,2,,,,4,,,,,,,6,,8,,,,,,,,,,59,,,8,,22,,,nan,2.75,nan,5.5,1.3,nan,nan,nan,nan,nan,nan,16.0,1.25,nan,12.0,nan,nan,10.0,nan,1.0,nan,1.5,6.5,nan,6.5
Lithocarpus fangii,nan,,,,,,,,3,,,,,,11,,,,,,8,,,,,,11,,,,17,10,,15,,25,,,,17,,59,,,40,,40,,,nan,8.0,nan,2.5,1.1,nan,nan,nan,nan,nan,nan,7.5,1.9,15.0,nan,nan,nan,8.0,nan,1.25,nan,1.0,3.5,nan,nan
Lithocarpus farinulentus,nan,,,,14,,,,3,,4,1,,,2,,,,0,,,,4,,,,4,0,,,,,,,1,,,11,,,,21,,,8,,49,,,nan,8.5,nan,5.0,4.5,nan,nan,nan,nan,nan,nan,11.5,9.5,nan,20.0,nan,nan,6.0,nan,5.0,nan,1.0,2.75,nan,4.0
Lithocarpus fenestratus,nan,,,,,,,,,,,0,,,,,,,0,,,,4,,,9,,,,,,,,,5,,,11,,,,59,,,8,,28,,,nan,1.65,nan,4.5,nan,nan,nan,nan,nan,nan,nan,13.5,nan,25.0,18.0,nan,nan,25.0,nan,0.725,nan,7.5,6.5,nan,nan
Lithocarpus fenzelianus,nan,,,,18,,,,,,,1,,,,,,,0,,,,4,,,,13,5,,,,,,,,25,,,,,,21,,,9,,49,,,nan,1.875,nan,4.5,nan,nan,nan,nan,nan,nan,nan,14.0,nan,15.0,10.0,nan,nan,nan,nan,0.875,nan,2.5,3.5,nan,nan
Lithocarpus floccosus,nan,,,,,,,,,,,,18,,,,,,,,8,,,,,,3,,,,17,8,,15,,,,,,17,,59,,,8,,49,,,nan,1.25,nan,2.25,5.0,nan,nan,nan,nan,nan,nan,7.5,nan,11.5,7.0,nan,nan,7.0,nan,0.5,nan,1.0,2.0,nan,1.25
Lithocarpus fohaiensis,nan,,,,,,,,,,,4,,,,,,,0,,,,4,,,,11,5,,,,8,,,,,,11,,,,59,,,38,,37,,,nan,2.2,nan,6.5,nan,nan,nan,nan,nan,nan,nan,19.5,2.0,nan,nan,nan,nan,nan,25.0,nan,nan,2.0,7.0,nan,1.05
Lithocarpus fordianus,nan,,,,,,,9,5,,,,,,,,,,,,8,,,,,,3,,,,,8,,6,,,,,,17,,59,,,9,,37,,,nan,2.0,nan,6.0,nan,nan,nan,nan,nan,nan,nan,17.5,3.0,6.5,nan,nan,nan,10.0,nan,6.25,nan,2.0,5.0,nan,2.5
Lithocarpus formosanus,nan,,,,8,,,,3,,,1,,,,,,,8,,,,4,,,,,,,,,14,,,1,11,6,11,,,,59,,,8,,18,,,1.2,1.3,3.0,2.5,8.0,nan,nan,nan,nan,nan,nan,6.5,1.6,nan,3.0,nan,nan,nan,nan,nan,nan,1.15,nan,nan,nan
Lithocarpus gaoligongensis,nan,,,,,,,9,,,14,,,,6,,,,,,8,,,,,,3,,,,17,8,,5,,,6,,,17,,47,,,38,20,37,,,nan,1.3,nan,6.5,nan,nan,nan,nan,nan,nan,nan,17.5,2.25,nan,7.0,nan,nan,nan,nan,nan,nan,2.5,9.0,nan,nan
Lithocarpus garrettianus,nan,,9,,,,,,5,,,,,,11,,,,,,8,,,,,,,7,,,,,,5,3,,,,,17,,,,,8,29,35,,,2.25,1.0,4.375,6.0,1.05,nan,nan,nan,nan,nan,nan,17.0,1.35,20.0,nan,1.0,nan,20.0,nan,0.5,nan,1.5,nan,nan,nan
Lithocarpus glaber,nan,,,,,,,,,,,,10,,,,,,,,8,,,,,,3,5,,,17,8,,6,11,,,,,17,,59,,,13,,40,,,nan,1.85,nan,4.0,4.0,nan,nan,nan,nan,nan,nan,9.0,1.15,nan,6.0,nan,nan,nan,nan,0.75,nan,1.5,nan,nan,7.5
Lithocarpus grandifolius,nan,,,,,,,2,,,,,,,,,,,,,8,,,,,,3,,,,17,8,,15,,,,,,25,,40,,,38,,40,,,nan,1.85,2.6,10.0,1.8,nan,nan,nan,nan,nan,nan,27.5,2.3,nan,nan,nan,nan,10.0,nan,1.75,nan,7.5,nan,nan,20.0
Lithocarpus gymnocarpus,nan,,5,,,,,,3,,,1,,,2,,,,0,,,,4,,,,11,6,,,,,,,1,,2,,,,,,,,38,,18,,,nan,2.5,nan,4.0,2.0,nan,nan,nan,nan,nan,nan,12.0,4.5,nan,18.0,nan,nan,10.0,nan,3.0,nan,1.5,nan,nan,nan
Lithocarpus haipinii,nan,,,,,,,,,,,,18,,,,,,,,8,,,,,,,,,,,,,5,,,,,,,,30,,,40,17,18,,,2.0,2.2,4.5,6.0,1.1,nan,nan,nan,nan,nan,nan,11.5,2.5,nan,nan,nan,nan,nan,nan,nan,nan,2.75,nan,nan,nan
Lithocarpus hancei,nan,,,,,,,9,,,14,3,,,,,,,8,,,,,,,17,18,,,,,,,,,,,0,,,,59,,,38,,49,,,nan,3.2,nan,nan,7.5,nan,nan,nan,nan,nan,nan,nan,1.525,nan,7.0,nan,nan,15.0,nan,1.5,nan,4.875,8.0,nan,nan
Lithocarpus handelianus,nan,,,,23,,,,,,5,,,3,7,,,,,,4,,,,,7,15,,,,17,,,15,,25,,,,17,,58,,,9,7,18,,,nan,1.975,3.0,7.5,nan,nan,nan,nan,nan,nan,nan,17.5,nan,nan,nan,0.75,nan,nan,45.0,nan,nan,2.5,nan,nan,nan
Lithocarpus harlandii,nan,,,,,,,8,,,4,,,,,,,,,,14,,,,,,3,4,,,9,8,,6,,25,,,,4,,59,,,8,,28,,,nan,2.5,nan,4.5,1.05,nan,nan,nan,nan,nan,nan,12.5,1.9000000000000001,nan,12.5,nan,nan,nan,nan,1.625,nan,2.5,4.5,nan,8.0
Lithocarpus henryi,nan,,,,,,,9,,,9,,18,,,,,,,,4,,,,,,3,4,,,17,,,15,,,,,,17,,59,,,38,7,37,,,nan,1.8,nan,4.5,1.25,nan,nan,nan,nan,nan,nan,17.0,2.0,20.0,9.5,nan,nan,nan,nan,0.75,nan,2.5,7.5,nan,1.0
Lithocarpus howii,nan,,,,,,,,,,,,,,7,,,,,,23,,,,,,,,,6,42,,1,15,,0,,,,17,,55,25,,40,,22,,,5.0,3.25,5.5,5.5,nan,nan,nan,nan,nan,nan,nan,16.0,4.0,10.0,2.5,nan,nan,10.0,nan,4.416666666666667,nan,2.5,7.0,nan,nan
Lithocarpus hypoglaucus,nan,,,,,,,2,,,,1,,,2,,,,0,,,,2,,,,,,,,,,,,1,,,,,,,59,,,38,,49,,,nan,2.25,nan,4.0,1.0,nan,nan,nan,nan,nan,nan,11.0,1.45,nan,nan,nan,nan,10.0,11.0,1.0,nan,1.75,nan,nan,nan
Lithocarpus irwinii,nan,,,,12,,,,,,,1,,,5,,,,2,,,,4,,,2,17,5,,,,,,,,25,,11,,,,59,,,9,20,18,,,nan,2.175,nan,3.0,nan,nan,nan,nan,nan,nan,nan,9.5,2.1,nan,3.5,3.0,nan,10.0,nan,2.25,nan,1.0,6.5,nan,nan
Lithocarpus iteaphyllus,nan,,,,,,,9,3,,10,1,,,2,,,,0,,,,4,,,,11,,,,,,,,10,25,,11,,,,5,,,8,,37,,,nan,1.4,nan,3.5,5.5,nan,nan,nan,nan,nan,nan,10.5,1.2,nan,6.5,nan,nan,5.0,3.0,0.55,nan,6.5,2.0,nan,6.5
Lithocarpus ithyphyllus,nan,,,,45,,,,,,,,18,,,,,,,,23,,,,,,11,4,,,17,,,15,,25,,,,27,,59,,,8,,37,,,nan,2.25,nan,12.5,3.5,nan,nan,nan,nan,nan,nan,1.5,3.8,nan,7.0,nan,nan,nan,nan,0.5,nan,3.0,2.0,nan,nan
Lithocarpus jenkinsii,nan,,,,,,,,,,,,,,2,,,,,,8,,,,,,,,,,17,,,5,,,,,,38,,57,,,40,,18,,,nan,3.5,8.0,9.0,nan,nan,nan,nan,nan,nan,nan,27.5,nan,nan,15.0,nan,nan,nan,nan,5.0,nan,3.0,nan,nan,nan
Lithocarpus kawakamii,nan,,,,,,,,,,14,1,1,,,,,,0,,,,1,,,,,4,,,,,,,8,,,,,,,59,,,8,,38,,,nan,1.9000000000000001,nan,6.1,1.25,nan,nan,nan,nan,nan,nan,18.5,2.4,nan,nan,nan,nan,nan,nan,1.375,nan,3.5,1.1,nan,8.5
Lithocarpus konishii,nan,,,,,,,9,3,,,,,,,,,,,,5,,,,,,4,7,,,,,,15,,,2,,,17,,59,,,38,18,49,,,nan,3.7,nan,2.5,1.85,nan,nan,nan,nan,nan,nan,6.5,2.25,nan,2.5,nan,nan,5.0,nan,3.125,nan,1.0,1.75,nan,nan
Lithocarpus laetus,nan,,,19,,,,,,,,,,,7,,,,,,4,,,,,,,,,,17,,,15,,,,,,17,,59,,,,19,29,,,nan,1.5,nan,2.25,nan,nan,nan,nan,nan,nan,nan,9.0,1.9,nan,4.0,nan,nan,nan,nan,2.25,nan,1.25,nan,nan,nan
Lithocarpus laoticus,nan,,,,18,,,9,,,0,,,,,,,,,,4,,,,,,15,5,,,17,,,6,,,,,,4,,,,,40,,18,,,nan,2.625,nan,6.5,nan,nan,nan,nan,nan,nan,nan,16.0,2.075,12.5,nan,1.5,nan,nan,nan,1.0,nan,2.0,nan,nan,nan
Lithocarpus lepidocarpus,nan,,,,18,,,,,,14,,,,,,,,,,4,,,,,,,,,,17,,,15,,,,,,17,,47,,,40,,29,,,nan,2.85,nan,7.0,nan,nan,nan,nan,nan,nan,nan,23.5,2.95,nan,nan,nan,nan,nan,nan,nan,nan,1.25,nan,nan,nan
Lithocarpus leucodermis,nan,,,,,,,,,,,,,,,,,,,,4,,,,,,11,0,,,,,,6,,,,,,17,,30,,,38,7,37,,,nan,4.15,2.0,nan,4.0,nan,nan,nan,nan,nan,nan,17.0,2.1,nan,nan,1.0,nan,nan,nan,nan,nan,1.5,4.5,nan,1.1
Lithocarpus levis,nan,,,,,,,,,,4,,12,,,,,,,,4,,,,,,5,5,,,17,,,15,,25,,,,17,,,,,13,7,23,,,nan,1.225,nan,5.5,nan,nan,nan,nan,nan,nan,nan,16.5,1.4,nan,7.0,1.0,nan,10.0,nan,2.25,nan,1.25,7.5,nan,nan
Lithocarpus listeri,nan,,,,,,,,,,4,,,,2,,,,,,4,,,,,,,5,,,17,,,6,,25,,,,17,,42,,,,,32,,,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,27.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan
Lithocarpus litseifolius,nan,,,,13,,,,3,,,,18,,,,,,,,8,,,,,,12,5,,,17,,,6,,,,,,17,,59,,,8,,18,,,nan,1.15,nan,5.5,1.1,nan,nan,nan,nan,nan,nan,13.0,1.6,nan,30.0,nan,nan,nan,35.0,0.55,nan,2.0,5.0,nan,nan
Lithocarpus litseifolius var. litseifolius,nan,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,1.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Lithocarpus litseifolius var. pubescens,nan,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,nan,nan,nan,nan,6.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Lithocarpus longanoides,nan,,,,,,,,3,,0,1,,4,,,,,0,,,,,,,2,,4,,,,,,6,2,,3,11,,,,59,,,8,,49,,,nan,1.3,nan,2.5,9.0,nan,nan,nan,nan,nan,nan,7.0,nan,nan,nan,nan,nan,8.0,nan,1.0,nan,1.5,nan,nan,nan
Lithocarpus longipedicellatus,nan,,,,,,,,,,,,10,,2,,,,,,8,,,,,,,6,,,17,10,,6,,11,,,,17,,59,,,40,7,18,,,nan,1.2,1.25,4.5,nan,nan,nan,nan,nan,nan,nan,11.5,1.7000000000000002,4.0,nan,nan,nan,nan,1.35,0.875,nan,1.25,nan,nan,nan
Lithocarpus longzhouicus,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Lithocarpus lycoperdon,nan,,,,,,,,9,,4,4,,,,,,,2,,,,4,,,2,,,,,,10,,,1,25,,11,,,,58,,,40,,37,,,nan,1.5,nan,5.0,nan,nan,nan,nan,nan,nan,nan,12.5,2.0,14.0,10.0,nan,nan,nan,nan,2.375,nan,1.75,nan,nan,nan
Lithocarpus macilentus,nan,,,,,,,,3,,,1,,,,,,,0,,,,4,,,,,,,,,,,,8,,,,,,,,22,,38,,28,,,nan,4.2,nan,2.5,7.5,nan,nan,nan,nan,nan,nan,8.5,1.675,nan,nan,nan,nan,7.0,nan,nan,nan,1.0,nan,nan,nan
Lithocarpus magneinii,nan,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,17,,,6,,,,,,17,,,,,38,,38,,,nan,1.4,nan,5.0,2.425,nan,nan,nan,nan,nan,nan,11.5,1.9,8.0,nan,nan,nan,5.0,nan,2.0,nan,1.25,nan,nan,nan
Lithocarpus mairei,nan,,,33,,,,,3,,,4,,,,,,,0,,,,4,,,7,,,,,,,,,,,,11,,,,59,,,38,,28,,,nan,3.875,nan,2.75,7.0,nan,nan,nan,nan,nan,nan,7.5,1.425,6.5,4.0,nan,nan,nan,nan,0.875,nan,1.15,nan,nan,nan
Lithocarpus megalophyllus,nan,,,,18,,,2,,,12,,18,,2,,,,,,8,,,,,,3,5,,,17,,,5,,,,,,17,,,,,8,7,40,,,nan,2.15,1.2,9.5,1.5,nan,nan,nan,nan,nan,nan,22.0,2.625,nan,12.0,nan,nan,15.0,nan,1.5,nan,4.25,1.25,nan,7.0
Lithocarpus mekongensis,nan,,,,,,,2,9,,,,,,,,,,,,4,,,,,,,0,,,17,,,6,,,,,,17,,59,,,8,7,18,,,nan,6.5,nan,4.5,6.0,nan,nan,nan,nan,nan,nan,12.5,1.25,11.5,nan,nan,nan,10.0,nan,nan,nan,1.0,5.5,nan,nan
Lithocarpus melanochromus,nan,,,,14,,,,,,,1,,,,,,,0,,,,4,,,,3,5,,,,,,,5,,,11,,,,59,,,8,,37,,,nan,6.5,nan,2.25,9.5,nan,nan,nan,nan,nan,nan,7.5,1.5,5.5,nan,nan,nan,8.0,nan,1.25,nan,1.0,3.0,nan,nan
Lithocarpus mianningensis,nan,,,,36,,,2,9,,9,,,,7,,,,,,4,,,,,,,4,,,17,8,,5,7,,,,,17,,59,,,13,19,49,,,2.75,2.3,0.95,5.0,nan,nan,nan,nan,nan,nan,nan,15.0,2.5,nan,11.5,nan,nan,nan,nan,nan,nan,1.75,1.0,nan,nan
Lithocarpus microspermus,nan,,,,,,,,,,,,,,,,,,,,4,,,,,,11,6,,,17,,,15,,,,,,17,,59,,,38,7,37,,,nan,6.0,1.0,6.5,5.0,nan,nan,nan,nan,nan,nan,20.0,nan,nan,14.0,nan,nan,10.0,nan,0.35,nan,1.25,5.0,nan,4.0
Lithocarpus naiadarum,nan,,,,,,,,9,,,1,,,,,,,0,,,,1,,,,4,5,,,,,,,,,,11,,,,59,,,8,,37,,,nan,1.5,nan,1.25,nan,nan,nan,nan,nan,nan,nan,12.5,2.0,20.0,nan,nan,nan,4.0,nan,nan,nan,nan,3.0,nan,nan
Lithocarpus nantoensis,nan,,,,14,,,,,,4,4,,,2,,,,0,,,,4,,,,,,,,,,,,,,,11,,,,,,,8,,28,,,nan,1.425,nan,3.25,6.5,nan,nan,nan,nan,nan,nan,10.5,nan,13.0,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,nan,nan
Lithocarpus nitidinux,nan,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,17,8,,6,,,6,,,17,,59,,,8,27,37,,,nan,1.4,nan,5.0,1.3,nan,nan,nan,nan,nan,nan,14.0,2.5,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.2,nan,nan
Lithocarpus oblanceolatus,nan,,,,18,,,,,,,0,,,2,,,,0,,,,4,,,,3,5,,,,8,,,1,,6,,,,,59,,,8,,35,,,nan,4.6,nan,5.5,1.5,nan,nan,nan,nan,nan,nan,22.5,2.275,nan,nan,nan,nan,nan,nan,1.25,nan,2.5,8.0,nan,nan
Lithocarpus obovatilimbus,nan,,,,,,,,,,,,18,,,,,,,,23,,,,,,3,5,,,17,8,,15,,,,,,17,,59,,,8,,40,,,nan,1.25,nan,2.0,5.5,nan,nan,nan,nan,nan,nan,6.0,1.1,nan,nan,nan,nan,nan,nan,1.0,nan,6.5,nan,nan,5.5
Lithocarpus obscurus,nan,,,,,,,,,,1,,12,10,,,,,,,8,,,,,,3,4,,,17,,,6,,,,,,14,,,,,8,,44,,,nan,1.2,nan,6.0,nan,nan,nan,nan,nan,nan,nan,14.5,1.75,22.5,35.0,nan,nan,nan,nan,nan,nan,5.0,1.1,nan,7.0
Lithocarpus oleifolius,nan,,,,,,,,3,,,,,,,,,,,,4,,,,,,13,,,,42,,,6,,,,,,17,,24,,,8,,37,,,nan,2.575,nan,3.0,1.7,nan,nan,nan,nan,nan,nan,12.0,nan,nan,10.0,nan,nan,8.0,nan,nan,nan,1.25,4.5,nan,nan
Lithocarpus pachylepis,nan,,,,,,,2,9,,,,,5,,,,,,,23,,,,,,4,,,6,8,,1,15,,,,,,17,,,,,9,,38,,,nan,2.125,nan,8.5,nan,nan,nan,nan,nan,nan,nan,27.5,5.25,4.0,7.0,nan,nan,10.0,nan,8.25,nan,2.0,5.0,nan,nan
Lithocarpus pachyphyllus,nan,,,9,38,,,9,3,,,0,,,,,,,3,,,,4,,,,,,,,,,,,,25,,,,,,21,,,38,,18,,,nan,1.55,nan,5.5,1.35,nan,nan,nan,15.0,nan,nan,15.0,2.65,2.5,4.5,3.0,nan,nan,nan,1.1,nan,1.35,nan,nan,nan
Lithocarpus pachyphyllus var. fruticosus,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Lithocarpus pachyphyllus var. pachyphyllus,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Lithocarpus paihengii,nan,,,,12,,,,11,,,4,12,,2,,,,0,,,,4,,,6,13,5,,,,,,,1,,,11,,,,59,,,38,20,23,,,nan,2.0,nan,6.5,nan,nan,nan,nan,nan,nan,nan,20.0,1.9,nan,8.0,2.0,nan,nan,nan,nan,nan,2.5,7.0,nan,nan
Lithocarpus pakhaensis,nan,,10,,,,,,3,,,1,,,,,,,0,,,,4,,,0,,7,,,,,,,1,,,,,,,59,,,8,27,28,,,nan,1.75,nan,2.25,1.125,nan,nan,nan,nan,nan,nan,9.5,1.8,nan,4.0,nan,nan,nan,nan,1.0,nan,1.25,4.75,nan,nan
Lithocarpus paniculatus,nan,,,,,,,9,,,,,,,,,,,,,8,,,,,,15,,,,17,,,15,,,,,,17,,59,,,8,12,37,,,nan,1.35,1.95,3.75,1.2,nan,nan,nan,nan,nan,nan,10.5,2.15,20.0,nan,nan,nan,nan,nan,0.425,nan,8.0,5.5,nan,nan
Lithocarpus pasania,nan,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,31,,,,,nan,4.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0,3.5,nan,nan,nan,2.75,nan,nan,nan,nan,nan
Lithocarpus petelotii,nan,,,,,,,,,,,,18,,,,,,,,8,,,,,,11,,,6,17,8,,15,7,,,,,17,,47,,,40,19,18,,,nan,5.25,nan,4.75,1.2,nan,nan,nan,nan,nan,nan,12.0,3.15,20.0,nan,nan,nan,nan,nan,nan,nan,3.25,8.0,nan,1.15
Lithocarpus phansipanensis,nan,,,,,,,,,,,1,,,,,,,8,,,,4,,,17,,,,,,,,,,25,,,,,,,,,,,40,,,nan,nan,nan,3.25,nan,nan,nan,nan,nan,nan,nan,5.25,nan,nan,nan,nan,nan,3.0,5.5,nan,nan,4.0,nan,nan,nan
Lithocarpus propinquus,nan,,27,,,,,9,3,,4,,,,2,,,,,,4,,,,,,,6,,,17,10,,15,,,,,,17,,59,28,,8,7,37,,,nan,0.9500000000000001,nan,3.75,7.25,nan,nan,nan,nan,nan,nan,12.5,1.4,nan,10.0,nan,nan,10.0,nan,nan,nan,8.0,nan,nan,nan
Lithocarpus pseudoreinwardtii,nan,,4,,2,,,9,11,,,,,,,,,,,,8,,,,,,,,,,17,,,15,,25,,,,17,,,,,38,7,49,,,nan,1.0,nan,5.0,7.25,nan,nan,nan,nan,nan,nan,11.5,1.6,20.0,nan,nan,nan,20.0,nan,1.0,nan,1.25,nan,nan,nan
Lithocarpus pseudovestitus,nan,,,,,,,,9,,,0,,,2,,,,7,,,,4,,,,4,6,,,,8,,,1,,,1,,,,,,,8,,28,,,nan,2.425,nan,3.0,5.0,nan,nan,nan,nan,nan,nan,13.0,1.65,nan,5.0,nan,nan,nan,nan,0.425,nan,1.0,1.0,nan,nan
Lithocarpus pseudoxizangensis,nan,,,,,,,,16,,,0,,,,,,,4,,,,4,,,,,,,,,11,,,1,,,,,,,10,,,38,,18,,,nan,2.5,1.0,11.0,nan,nan,nan,nan,nan,nan,nan,20.0,2.8,nan,nan,nan,nan,20.0,nan,5.0,nan,2.0,1.0,nan,9.5
Lithocarpus qinzhouicus,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,nan,nan,nan,2.5,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.25,nan,nan,nan
Lithocarpus quercifolius,nan,,,,,,,,,,,,,,7,,,,,,8,,,,,,4,5,,,,,1,,,21,,,,17,,47,,,38,,37,,,nan,1.4,nan,2.0,1.8,nan,nan,nan,nan,nan,nan,7.5,2.2,nan,2.5,nan,nan,5.0,nan,nan,nan,3.5,2.0,nan,3.5
Lithocarpus rhabdostachyus subsp. dakhaensis,nan,,,,,,,,3,,,,,,5,,,,,,,,,,,,13,,,,,8,,,,21,,,,,,42,,,8,,40,,,nan,2.1,nan,nan,1.65,nan,nan,nan,nan,nan,nan,nan,2.75,30.0,nan,nan,nan,8.0,23.0,0.875,nan,1.5,1.0,nan,nan
Lithocarpus rosthornii,nan,,,,,,,,3,,,,,,,,,,,,14,,,,,,,,,,17,,,15,,,,,,,,59,,,8,17,22,,,nan,1.7,0.5,7.0,1.25,nan,nan,nan,nan,nan,nan,21.0,2.8,nan,11.0,nan,nan,10.0,nan,0.5,nan,1.5,4.5,nan,1.3
Lithocarpus shinsuiensis,nan,,,,14,,,,,,5,4,,,,,,,1,,,,4,,,,,,,,,8,,,10,,,,,,,,30,,40,,29,,,nan,1.9,nan,3.5,nan,nan,nan,nan,nan,nan,nan,13.0,2.2,nan,nan,nan,nan,nan,nan,nan,nan,1.25,nan,nan,nan
Lithocarpus silvicolarum,nan,,,,,,,9,3,,,1,,10,5,,,,0,,,,4,,,,3,5,,,,,,,,,3,11,,,,59,,,8,,18,,,nan,1.4,nan,4.75,1.6,nan,nan,nan,nan,nan,nan,15.0,2.25,14.0,nan,nan,nan,nan,nan,1.0,nan,1.25,1.1,nan,1.15
Lithocarpus skanianus,nan,,,,,7,,,3,,,,,,,,,,,,9,,,,,,13,,,0,17,10,,5,,,,,,17,,51,,,38,,22,,,nan,1.5999999999999999,2.5,6.5,1.2000000000000002,nan,nan,nan,nan,nan,nan,13.0,1.9,nan,1.1,nan,nan,nan,nan,0.75,nan,1.0,2.5,nan,nan
Lithocarpus sphaerocarpus,nan,,,,14,,,,11,,14,1,12,,2,,,,0,,,,4,,,,13,,,,,,,,,,,11,,,,59,,,8,7,18,,,nan,1.5750000000000002,nan,5.5,1.0,nan,nan,nan,nan,nan,nan,16.0,1.65,15.0,nan,0.5,nan,10.0,nan,nan,nan,1.75,9.5,nan,nan
Lithocarpus tabularis,nan,,,,,,,,,,,1,,,,,,,2,,,,4,,,2,17,,,,,,,,,,,,,,,59,,,9,,37,,,nan,1.35,nan,7.0,nan,nan,nan,nan,nan,nan,nan,20.0,1.5,9.0,8.0,nan,nan,nan,nan,3.5,nan,3.5,8.0,nan,1.75
Lithocarpus taitoensis,nan,,,,,,,,,,,,18,,2,,,,,,14,,,,,,,,,,17,,,15,,,,,,17,,59,,,8,,49,,,nan,1.375,nan,3.5,7.0,nan,nan,nan,nan,nan,nan,9.0,1.25,20.0,nan,nan,nan,nan,nan,0.75,nan,2.5,5.0,nan,nan
Lithocarpus talangensis,nan,,,,18,,,2,,,,,,,,,,,,,4,,,,,,17,5,,,17,,,5,,,,,,17,,59,,,40,19,37,,,nan,1.65,nan,5.5,nan,nan,nan,nan,nan,nan,nan,16.0,2.1,nan,nan,nan,nan,15.0,10.0,nan,nan,1.25,6.5,nan,2.2
Lithocarpus tenuilimbus,nan,,,,14,,,,10,,,,,,,,,,,,8,,,,,,17,4,,,17,,,15,,,,,,17,,21,,,40,,37,,,nan,1.85,nan,5.5,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,1.5,nan,1.5,9.0,nan,2.5
Lithocarpus tephrocarpus,nan,,,,14,,,,,,,,,,,,,,,,8,,,,,,,2,,,17,9,,6,,,1,,,14,,42,,,40,,67,,,nan,3.375,nan,9.5,nan,nan,nan,nan,nan,nan,nan,40.0,nan,nan,10.0,4.0,nan,10.0,nan,2.0,nan,1.0,1.0,nan,nan
