taxon,bark_size.1.length_high,bark_color,fruit_shape,infructescence_shape,leaf_color,leaf_hair_surface,peduncle_shape,nut_apex_shape,nut_surface,nutlet_surface,branch_color,petiole_venation,nut_color,bract_apex_shape,branch_surface,nutlet_shape,twig_surface,bud_shape,petiole_apex_shape,article_surface,leaf_apex_shape,bract_margin,petiole_base_shape,phyllichnia_shape,leaf_duration,petiole_color,rachis_shape,rachis_surface,bark_surface,leaf_hair_shape,leaf_margin,bract_surface,leaf_axil_venation,leaf_venation,petiole_surface,branch_shape,bract_color,petiole_shape,leaf_count_location,leaf_base_shape,twig_color,bract_shape,inflorescence_shape,peduncle_surface,nut_shape,leaf_surface,leaf_shape,bud_surface,bud_color,bract_size_width,nut_size_length,bract_size_length,leaf_size_width,fruit_size_length,nutlet_size_width,infructescence_size_width,article_size_width,inflorescence_size_width,peduncle_size_length,nutlet_size_length,leaf_size_length,nut_size_width,inflorescence_size_length,infructescence_size_length,bract_size_thickness,bud_size_length,tree_size_height,branch_size_length,nut_size_thickness,article_size_length,petiole_size_length,rachis_size_thickness,twig_size_diameter,rachis_size_length
Cyclobalanopsis helferiana,nan,[],[],[],"['8', '6']",[],[],[],"['18', '15']",[],['4'],[],"['12', '1']",[],['11'],[],[],[],[],[],"['4', '23']",['8'],[],[],[],['2'],['4'],['5'],[],[],['2'],[],[],"['6', '15', '5']",['11'],[],[],[],[],"['27', '17']",[],[],[],[],['8'],['29'],['21'],[],[],nan,1.3,nan,6.0,1.2999999999999998,nan,nan,nan,nan,nan,nan,13.5,1.85,nan,1.5,1.6,nan,nan,nan,nan,nan,1.5,2.0,nan,7.5
Cyclobalanopsis hui,nan,[],"['27', '10']",[],['6'],[],[],[],['15'],[],['8'],[],[],[],['11'],[],[],[],[],[],"['4', '23']",['8'],[],[],[],[],[],[],[],[],['17'],[],[],"['6', '15']",[],[],[],[],[],"['25', '17']",[],[],[],[],[],['29'],['21'],[],[],nan,4.375,nan,2.25,8.5,nan,nan,nan,nan,nan,nan,10.0,2.125,1.5,1.0,1.0,nan,10.0,nan,nan,nan,1.2,nan,nan,nan
Cyclobalanopsis hypophaea,nan,[],[],[],"['45', '24']",['12'],[],[],[],[],['26'],[],[],[],['4'],[],[],[],[],[],['4'],[],[],[],[],['9'],[],[],[],[],['17'],[],[],"['6', '15']",['11'],['21'],[],['16'],[],['17'],[],[],[],[],"['9', '34']",['19'],['20'],[],[],1.4,1.9,6.5,1.9,6.5,nan,nan,nan,nan,nan,nan,7.25,1.5,nan,nan,nan,nan,nan,nan,nan,nan,5.25,nan,nan,nan
Cyclobalanopsis jenseniana,nan,[],[],['9'],[],[],[],[],[],[],[],[],"['19', '5']",[],['2'],[],[],[],[],[],"['4', '14']",['8'],[],[],[],[],[],[],[],[],['17'],[],[],"['6', '15', '5']",['1'],['25'],[],['14'],[],['17'],[],[],[],[],"['34', '29', '27']",['7'],['18'],[],[],nan,1.425,nan,7.0,6.0,nan,nan,nan,nan,nan,nan,16.0,1.4,4.0,7.5,1.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan
Cyclobalanopsis jinpinensis,nan,[],[],[],[],[],[],[],['3'],[],[],[],[],[],"['7', '2']",[],[],[],[],[],['4'],"['11', '8']",[],[],[],[],[],[],[],[],['32'],[],[],"['6', '15']",['1'],[],[],[],[],['27'],[],[],[],[],['34'],[],['21'],[],[],nan,1.8,1.0,3.75,nan,nan,nan,nan,nan,nan,nan,9.0,1.5,nan,nan,nan,nan,nan,nan,nan,nan,1.25,nan,nan,nan
Cyclobalanopsis kerrii,nan,[],[],[],[],[],[],[],"['12', '10', '9', '15']",[],[],[],"['12', '1', '18']",[],"['11', '4']",[],[],[],[],[],"['4', '23']","['11', '8']",[],[],[],[],[],[],[],[],['32'],[],[],"['6', '15']",['11'],[],[],[],[],"['27', '17']",[],[],[],[],['9'],"['29', '12']",['21'],[],[],nan,0.95,1.5,5.0,nan,nan,nan,nan,2.0,nan,nan,13.5,2.4,7.5,nan,2.0,nan,nan,nan,nan,nan,1.5,nan,nan,nan
Cyclobalanopsis kiukiangensis,nan,[],[],[],['45'],[],[],[],"['12', '15', '3']",[],[],[],['18'],[],[],[],[],[],[],[],['8'],"['11', '4']",[],[],[],[],['11'],[],[],[],[],['14'],[],"['6', '15', '5', '8']",['1'],[],['4'],[],[],"['27', '17']",[],[],[],[],"['9', '34', '38']",[],['21'],[],[],nan,1.475,nan,6.0,8.0,nan,nan,nan,nan,nan,nan,14.0,1.7750000000000001,nan,3.5,2.25,nan,nan,nan,nan,nan,2.0,4.0,nan,nan
Cyclobalanopsis kouangsiensis,nan,[],[],[],['8'],[],[],[],['15'],[],[],[],"['5', '15']",[],[],[],[],[],[],[],['4'],['4'],[],[],[],['2'],['2'],['7'],[],[],['32'],[],[],"['6', '15']",['11'],['25'],[],[],[],"['25', '17']",[],[],[],[],"['9', '13']",['29'],['21'],[],[],nan,5.0,1.5,4.5,3.0,nan,nan,nan,nan,nan,nan,16.0,2.5,1.5,nan,1.5,nan,nan,nan,nan,nan,2.25,nan,nan,2.5
Cyclobalanopsis lamellosa,nan,[],[],[],"['6', '24']",[],[],[],['15'],[],[],[],['15'],[],['11'],[],[],[],[],[],"['4', '14']",['8'],[],[],[],[],[],[],[],['6'],"['17', '32']",[],[],"['6', '15', '5']",[],[],[],[],[],['17'],[],[],[],[],"['9', '31']",['7'],['23'],[],[],nan,3.0,5.5,7.0,3.25,nan,nan,nan,nan,nan,nan,23.0,3.5,nan,2.5,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan
Cyclobalanopsis litoralis,nan,['6'],[],[],"['6', '19']",[],[],[],['15'],[],['4'],[],['2'],[],['11'],[],[],[],[],[],[],"['11', '8']",[],[],[],['2'],[],[],[],[],['32'],[],[],"['6', '15']",['11'],[],[],[],[],['17'],[],['22'],[],[],"['9', '13']",['29'],['18'],[],[],nan,2.875,nan,7.5,nan,nan,nan,nan,nan,nan,nan,8.75,2.825,nan,nan,4.0,nan,nan,nan,nan,nan,3.75,nan,nan,nan
Cyclobalanopsis litseoides,nan,[],[],[],"['19', '24']",[],[],[],['15'],[],[],[],['2'],[],['11'],[],[],[],[],[],['23'],"['11', '8']",[],[],[],[],[],[],[],[],['17'],[],[],"['6', '15']",[],[],[],[],[],['17'],[],[],['22'],[],['13'],['7'],['36'],[],[],nan,3.575,nan,1.9,nan,nan,nan,nan,nan,nan,nan,4.75,5.5,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cyclobalanopsis lobbii,nan,[],[],[],[],[],[],[],"['15', '3']",[],[],[],['18'],[],['2'],[],[],[],[],[],['4'],['4'],[],[],[],[],[],[],[],['6'],['32'],[],[],"['6', '15']",['1'],[],[],[],[],"['27', '17']",[],[],[],[],"['37', '34', '9']",['7'],['21'],[],[],nan,4.75,nan,4.0,nan,nan,nan,nan,nan,nan,nan,10.0,1.35,nan,nan,nan,nan,nan,nan,nan,nan,1.75,nan,nan,nan
Cyclobalanopsis longinux,nan,[],[],[],['24'],[],[],[],['15'],[],[],[],['2'],[],['2'],[],[],[],[],[],"['4', '14']",['4'],[],[],[],[],[],[],[],[],['32'],[],[],"['6', '15']",['1'],[],[],[],[],['17'],[],[],[],[],"['37', '34', '9', '16']",[],['32'],[],[],nan,6.8,nan,2.25,nan,nan,nan,nan,nan,nan,nan,7.0,1.075,nan,nan,nan,nan,nan,nan,nan,nan,1.5,nan,nan,nan
Cyclobalanopsis lungmaiensis,nan,[],[],[],['24'],['2'],[],[],['15'],[],[],[],[],[],['2'],[],[],[],[],[],"['4', '14']","['4', '8']",[],[],[],[],"['11', '12']",['7'],[],[],"['17', '32']",[],[],"['6', '15', '5']",['1'],['25'],[],['14'],[],['17'],[],[],[],[],"['34', '31']",['7'],['37'],[],[],nan,1.6,nan,3.5,nan,nan,nan,nan,nan,nan,nan,10.5,nan,2.5,nan,nan,nan,nan,nan,nan,nan,2.25,nan,nan,0.85
Cyclobalanopsis macrocalyx,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cyclobalanopsis macrocalyx var. litoralis,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cyclobalanopsis morii,nan,[],[],[],[],[],[],['9'],"['15', '5', '3']",[],[],[],['1'],['6'],"['0', '4', '2']",[],[],[],[],[],['14'],['4'],[],[],[],[],"['3', '2']",['0'],[],[],['32'],[],[],"['6', '15', '5']",['1'],[],[],[],[],"['25', '17']",[],[],[],[],"['0', '34', '9']","['21', '7']",['37'],[],[],nan,1.7999999999999998,1.0,3.25,1.0,nan,nan,nan,nan,nan,nan,8.0,1.575,nan,2.5,1.0,nan,nan,nan,nan,nan,2.25,nan,nan,nan
Cyclobalanopsis motuoensis,nan,[],['8'],[],[],[],[],[],"['12', '3']",[],[],[],[],[],[],[],[],[],[],[],['14'],['9'],[],[],[],[],[],[],[],[],"['17', '32']",[],[],"['6', '15', '5']",['1'],['25'],[],[],[],"['27', '25']",[],[],[],[],"['9', '38']",['7'],['37'],[],[],nan,1.6,4.0,3.5,1.2,nan,nan,nan,nan,nan,nan,5.75,1.15,nan,nan,nan,nan,nan,nan,nan,nan,1.75,nan,nan,nan
Cyclobalanopsis multinervis,nan,[],[],['9'],['19'],[],[],[],"['12', '9', '3']",[],[],[],"['2', '18']",[],[],[],[],[],[],[],"['8', '4']",[],[],[],[],[],[],[],[],[],['32'],[],[],"['6', '15']",[],['25'],[],[],[],['17'],[],[],[],[],"['9', '27']",[],['21'],[],[],nan,4.9,4.0,4.0,1.5,nan,nan,nan,nan,nan,nan,11.5,1.25,nan,1.5,1.0,nan,nan,nan,nan,nan,1.85,nan,nan,nan
Cyclobalanopsis myrsinifolia,nan,[],[],[],"['18', '24', '45']",[],[],['9'],"['10', '3']",[],[],[],['18'],[],['2'],[],[],[],[],[],"['4', '14']",['11'],[],[],[],[],[],[],[],[],['36'],[],[],"['6', '15']",['1'],[],[],[],[],['17'],[],[],['10'],[],"['34', '13']",['7'],['49'],[],[],nan,4.225,nan,2.9,6.0,nan,nan,nan,nan,nan,nan,8.5,1.325,2.25,nan,1.0,nan,nan,nan,nan,nan,1.75,nan,nan,nan
Cyclobalanopsis neglecta,nan,[],[],"['33', '9']",['45'],[],[],[],"['9', '15']",[],['5'],[],"['2', '1']",[],['9'],[],[],[],[],[],['25'],"['11', '9']",[],[],[],[],[],['7'],[],[],['17'],[],[],"['6', '15']",['1'],[],[],[],[],['17'],[],[],[],[],"['9', '29', '13']","['34', '7']",['28'],[],[],nan,4.75,nan,1.15,6.0,nan,nan,nan,nan,nan,nan,7.0,1.35,7.5,7.5,1.0,nan,nan,nan,nan,nan,3.5,nan,nan,nan
Cyclobalanopsis ningangensis,nan,[],[],[],['18'],[],[],[],['3'],[],['14'],[],[],[],['4'],[],[],[],[],[],"['4', '14']",[],[],[],[],[],[],[],[],['6'],['32'],[],[],"['6', '15', '5']",['11'],[],[],[],[],"['27', '17']",[],[],[],[],['14'],[],['21'],[],[],1.0,1.75,5.0,3.0,nan,nan,nan,nan,nan,nan,nan,9.75,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,2.25,nan,nan,nan
Cyclobalanopsis obovatifolia,nan,[],[],[],['24'],[],[],[],"['12', '3']",[],[],[],['2'],[],[],[],[],[],[],[],"['8', '25', '4']","['4', '8']",[],[],[],[],[],[],[],['6'],['17'],[],[],"['6', '15', '5']",['3'],[],[],[],[],['17'],[],[],[],[],['40'],[],['40'],[],[],nan,4.7,nan,2.0,6.5,nan,nan,nan,nan,nan,nan,4.25,1.525,nan,1.5,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan
Cyclobalanopsis oxyodon,nan,[],[],[],['24'],[],[],[],"['12', '15', '7', '3']",[],[],[],"['2', '18']",[],['11'],[],[],[],[],[],"['4', '14']",['4'],[],[],[],[],[],[],[],[],['32'],[],[],"['6', '15', '5']",[],[],[],[],[],"['27', '17', '25']",[],[],['10'],[],"['9', '34', '40']",[],['18'],[],[],nan,1.8,8.0,5.5,4.0,nan,nan,nan,nan,nan,nan,17.0,1.45,3.5,nan,1.0,nan,nan,nan,nan,nan,3.25,nan,nan,nan
Cyclobalanopsis pachyloma,nan,[],[],[],['35'],[],[],['9'],['15'],[],['8'],[],[],[],['11'],[],[],[],[],[],"['4', '14']","['11', '4']",[],[],[],[],[],[],[],[],['32'],[],[],"['6', '15']",[],[],[],[],[],['17'],[],[],['5'],[],"['9', '29', '14', '13']",['12'],['40'],[],[],nan,1.95,6.0,3.5,2.5,nan,nan,nan,nan,nan,nan,10.5,2.25,2.25,nan,1.5,nan,nan,nan,nan,nan,1.75,nan,nan,nan
Cyclobalanopsis patelliformis,nan,[],[],[],['24'],[],[],[],"['12', '9']",[],['5'],[],"['2', '5']",[],['2'],[],[],[],[],[],['4'],"['11', '4']",[],[],[],[],[],[],[],['6'],['32'],[],[],"['6', '15']",[],['3'],[],[],[],"['25', '17']",[],[],[],[],[],[],['18'],[],[],nan,2.375,1.75,4.25,4.0,nan,nan,nan,nan,nan,nan,8.5,2.65,2.5,nan,3.0,nan,nan,nan,nan,nan,3.25,nan,nan,nan
Cyclobalanopsis pentacycla,nan,[],[],[],['24'],[],[],[],"['12', '15']",[],['5'],[],"['7', '18']",[],['2'],[],[],[],[],[],"['8', '4']",['4'],[],[],[],[],[],[],[],['2'],['36'],[],[],"['6', '15']",['1'],[],[],['14'],[],['25'],[],[],[],[],"['9', '25', '16']",['7'],['23'],[],[],nan,3.85,7.0,5.0,2.5,nan,nan,nan,nan,nan,nan,12.0,1.2,nan,nan,1.0,nan,nan,nan,nan,nan,1.75,nan,nan,nan
Cyclobalanopsis phanera,nan,[],[],[],['24'],[],[],[],"['18', '15']",[],[],[],"['2', '1']",[],['11'],[],[],[],[],[],[],['4'],[],[],[],[],['11'],[],[],[],['32'],[],[],"['6', '15']",[],[],[],[],[],"['25', '17']",[],[],[],[],"['0', '9', '13']",['7'],['21'],[],[],nan,2.375,9.0,4.0,3.0,nan,nan,nan,nan,nan,nan,10.0,2.2,5.0,1.0,2.5,nan,nan,nan,nan,nan,1.4,nan,nan,nan
Cyclobalanopsis poilanei,nan,[],[],[],[],[],[],[],"['12', '15']",[],['8'],[],['5'],[],['11'],[],[],[],[],[],"['4', '14']","['11', '1', '8']",[],[],[],[],[],[],[],[],"['17', '36']",[],[],"['6', '15', '5', '8']",['11'],[],[],[],[],"['27', '17']",[],[],['22'],[],"['16', '38', '13']",['29'],['18'],[],[],nan,3.375,nan,4.5,6.0,nan,nan,nan,nan,nan,nan,6.0,1.525,1.5,nan,1.8,nan,nan,nan,nan,nan,1.25,nan,nan,nan
Cyclobalanopsis rex,nan,[],[],[],['6'],[],[],['9'],"['15', '5']",[],['4'],[],['13'],[],['11'],[],[],[],[],[],"['8', '4']","['11', '18']",[],[],[],['2'],[],[],[],[],['32'],[],[],"['6', '15', '5']",['11'],[],[],[],[],['17'],[],[],[],[],['37'],['29'],['40'],[],[],nan,2.325,nan,7.5,2.25,nan,nan,nan,nan,nan,nan,17.5,4.25,nan,nan,4.0,nan,nan,nan,nan,nan,2.5,nan,nan,nan
Cyclobalanopsis saravanensis,nan,[],[],[],"['19', '24']",[],[],[],"['18', '3', '15']",[],[],[],"['12', '15']",[],['2'],[],[],[],[],[],['14'],['11'],[],[],[],[],[],[],[],[],['17'],[],[],"['6', '15', '5']",[],"['21', '25']",[],[],[],['17'],[],[],[],[],"['9', '25', '7', '13']",['7'],['23'],[],[],nan,1.75,8.0,3.5,nan,nan,nan,nan,nan,nan,nan,12.0,1.875,nan,nan,1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cyclobalanopsis semiserrata,nan,[],[],[],[],[],[],['9'],"['15', '7']",[],[],[],['1'],[],['11'],[],[],[],[],[],"['4', '23']",['8'],[],[],[],[],[],[],[],[],['17'],[],[],"['6', '15']",['1'],[],[],[],[],['17'],[],[],[],[],"['37', '9', '14']",['7'],['39'],[],[],nan,3.175,1.5,5.0,nan,nan,nan,nan,nan,nan,nan,19.0,2.35,nan,nan,nan,nan,nan,nan,nan,nan,1.5,nan,nan,nan
Cyclobalanopsis sessilifolia,nan,[],[],[],[],[],[],[],['15'],[],['12'],[],['2'],[],[],[],[],[],[],[],"['8', '4']",['8'],[],[],[],[],[],[],[],[],"['17', '32']",[],[],"['6', '15']",['1'],[],[],[],[],['17'],[],[],['10'],[],"['9', '29', '15']",['7'],['21'],[],[],nan,1.65,nan,2.75,6.0,nan,nan,nan,nan,nan,nan,11.0,1.15,1.5,nan,1.0,nan,nan,nan,nan,nan,7.5,nan,nan,nan
Cyclobalanopsis sichourensis,nan,[],[],[],"['45', '24']",[],[],[],"['12', '15']",[],[],[],"['1', '5', '15']",[],['4'],[],[],[],[],[],['8'],['4'],[],[],[],['2'],[],[],[],[],['32'],[],['1'],"['6', '15', '5']",['11'],['25'],[],[],[],"['27', '17']",[],[],[],[],['9'],['17'],['37'],[],[],nan,2.25,nan,7.0,nan,nan,nan,nan,nan,nan,nan,16.5,3.875,nan,nan,1.5,nan,nan,nan,nan,nan,3.0,nan,nan,nan
Cyclobalanopsis stenophylloides,nan,[],[],[],['24'],[],[],[],['3'],[],['14'],[],['12'],[],['2'],[],[],[],[],[],"['4', '14']",['4'],[],[],[],[],[],[],[],[],[],[],[],"['6', '15']",['1'],['21'],[],[],[],"['4', '27']",[],[],['10'],[],['13'],[],['21'],[],[],nan,1.55,5.0,2.5,nan,nan,nan,nan,nan,nan,nan,9.5,1.35,2.25,nan,1.0,nan,nan,nan,nan,nan,1.75,nan,nan,nan
Cyclobalanopsis stewardiana,nan,[],[],[],"['45', '24']",[],[],[],"['7', '3', '15']",[],[],[],"['2', '18']",[],['2'],[],[],[],[],[],"['4', '14']",['4'],[],[],[],[],[],[],[],[],['32'],[],[],"['6', '15']",['1'],[],[],[],[],['17'],[],[],[],[],"['9', '34']","['21', '12']",['20'],[],[],nan,1.15,5.0,3.0,2.0,nan,nan,nan,nan,nan,nan,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.25,nan,nan,nan
Cyclobalanopsis subhinoidea,nan,[],[],[],['19'],[],[],[],['9'],[],"['11', '4']",[],['14'],[],[],[],[],[],[],[],"['4', '14']",[],[],[],[],[],[],[],[],[],['32'],[],[],"['6', '15']",['11'],[],[],[],[],"['25', '17']",[],[],[],[],['9'],['7'],['37'],[],[],3.0,1.25,1.25,3.25,1.8,nan,nan,nan,nan,nan,nan,9.5,2.75,nan,nan,nan,nan,nan,nan,nan,nan,1.75,nan,nan,nan
Cyclobalanopsis tenuicupula,nan,[],['27'],[],"['19', '16']",[],[],[],[],[],['26'],[],['12'],[],['2'],[],[],[],[],[],['14'],['8'],[],[],[],['0'],[],[],[],[],"['17', '2', '32']",[],[],"['6', '15', '5', '8']",['1'],['25'],[],[],[],['17'],[],[],[],[],[],['7'],['37'],[],[],nan,2.25,nan,7.5,2.125,nan,nan,nan,nan,nan,nan,17.5,2.75,4.0,10.0,1.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan
Cyclobalanopsis thorelii,nan,[],[],[],"['8', '24', '9']",[],[],[],['15'],[],[],[],['1'],[],[],[],[],[],[],[],"['8', '14']",[],[],[],[],[],[],[],[],[],['17'],[],[],"['6', '15']",['3'],['25'],[],[],[],['17'],[],[],[],[],"['37', '11', '22']",['29'],['49'],[],[],3.0,1.125,1.75,5.25,2.0,nan,nan,nan,nan,nan,nan,14.5,2.75,nan,nan,2.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan
Cyclobalanopsis tiaoloshanica,nan,[],[],[],['6'],[],[],[],"['10', '18', '9']",[],['4'],[],"['2', '1']",[],[],[],[],[],[],[],['8'],"['11', '8']",[],[],[],['2'],[],[],[],[],"['17', '2']",[],[],"['6', '15']",[],['3'],[],[],[],['17'],[],[],['10'],[],"['16', '13']","['29', '5']",['37'],[],[],nan,1.9000000000000001,nan,2.1,7.5,nan,nan,nan,nan,nan,nan,7.0,1.5,10.0,nan,1.0,nan,nan,nan,nan,nan,7.0,nan,nan,nan
Cyclobalanopsis tomentosinervis,nan,[],[],[],"['8', '24']",[],[],[],"['12', '10', '3']",[],[],[],['5'],[],['13'],[],[],[],[],[],['14'],"['11', '9']",[],[],[],[],['11'],['9'],[],[],"['17', '36']",[],[],"['6', '15', '5']",[],['25'],[],['14'],[],['17'],[],[],[],[],"['9', '16']","['29', '7']",['49'],[],[],nan,1.6,nan,4.0,6.5,nan,nan,nan,nan,nan,nan,11.0,1.4,6.0,nan,1.0,nan,nan,nan,nan,nan,2.75,nan,nan,8.0
Cyclobalanopsis xanthotricha,nan,[],[],['19'],['24'],['9'],[],[],"['12', '9']",[],['23'],[],['1'],[],[],[],[],[],[],[],['4'],['8'],[],[],[],[],[],[],[],[],['36'],[],[],"['6', '15', '5']",['6'],"['21', '25']",[],[],[],['17'],[],[],[],[],"['9', '34', '13']",[],['18'],[],[],nan,3.05,5.0,2.25,nan,nan,nan,nan,nan,nan,nan,6.5,4.425,nan,3.5,1.0,nan,nan,nan,nan,nan,7.5,nan,nan,nan
Cyclobalanopsis yin-qianii,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cyclobalanopsis yingjiangensis,nan,[],[],[],['24'],[],[],[],[],[],['23'],[],[],[],[],[],[],[],[],[],['4'],[],[],[],[],[],[],[],[],['6'],['32'],[],[],[],[],"['21', '25']",[],['11'],[],"['27', '17', '25']",[],[],[],[],['34'],[],['32'],[],[],nan,2.0,nan,3.5,nan,nan,nan,nan,nan,nan,nan,10.5,3.0,nan,nan,nan,nan,nan,nan,2.0,nan,1.25,nan,nan,nan
Cyclobalanopsis yonganensis,nan,[],[],['14'],['14'],[],[],[],[],[],['9'],[],[],[],[],[],[],[],[],[],['4'],"['11', '8']",[],[],[],[],[],[],[],[],['36'],['14'],[],"['6', '11', '15', '5']",[],[],['4'],[],[],"['14', '41']",[],[],[],[],"['31', '16']",['7'],['28'],[],[],1.6,1.5,0.8999999999999999,5.0,nan,nan,nan,nan,nan,nan,nan,15.5,1.6,nan,8.5,nan,nan,nan,nan,nan,nan,3.25,nan,nan,nan
Fagaceae,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['21'],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Fagus,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],['15'],[],[],"['59', '45', '20']",[],[],['34'],[],[],[],['6'],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Fagus engleriana,nan,[],[],[],[],"['10', '2']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],['4'],[],[],[],[],[],[],[],[],[],['38'],"['4', '2']",[],"['6', '15']",['1'],[],"['1', '9']",[],[],"['37', '27', '17']",[],['20'],[],[],[],[],['49'],[],[],nan,nan,1.65,nan,nan,nan,nan,nan,nan,4.5,nan,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan
Fagus hayatae,nan,[],[],[],['1'],['3'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['8', '4']",[],[],[],[],[],[],[],[],[],[],['7'],['1'],"['6', '15']",[],[],[],[],[],"['27', '17']",[],"['30', '45']",[],['4'],[],['22'],['53'],[],[],nan,2.0,8.5,nan,nan,nan,nan,nan,nan,1.25,nan,5.0,nan,nan,nan,nan,1.5,nan,nan,nan,nan,nan,nan,nan,nan
Fagus hayatae subsp. pashanica,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Fagus longipetiolata,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['8', '4']",[],[],[],[],[],[],[],[],[],['32'],['9'],[],"['6', '15']",[],[],[],[],[],"['27', '17']",[],"['30', '45']",[],[],[],['19'],['49'],[],[],nan,7.0,2.25,nan,nan,nan,nan,nan,nan,5.5,nan,12.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.25,nan,nan,nan
Fagus lucida,nan,[],[],[],['24'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['8', '4']",[],[],[],[],[],[],[],[],[],['38'],[],[],"['6', '15']",[],[],[],[],[],"['27', '17']",[],['33'],[],['1'],[],"['22', '7']",['49'],[],[],nan,1.5,1.25,nan,nan,nan,nan,nan,nan,1.0,nan,8.0,nan,nan,nan,nan,1.5,nan,nan,nan,nan,1.3,nan,nan,nan
Formanodendron,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['12'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Formanodendron doichangensis,nan,[],[],[],[],[],[],[],[],[],['4'],[],[],[],['7'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['18'],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.5,nan,nan,nan
Lithocarpus,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['12', '3']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Lithocarpus amoenus,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['8', '4']",[],[],[],[],[],[],[],[],[],['17'],['8'],[],"['6', '15', '5']",[],['25'],['6'],[],[],['17'],[],"['30', '22']",[],[],"['9', '40']",[],['18'],[],[],nan,2.075,4.5,6.0,nan,nan,nan,nan,nan,nan,nan,15.0,1.8,nan,nan,1.0,nan,10.0,nan,nan,nan,2.5,nan,nan,nan
